"game_id","game","game_time","player","market","prop_type","line","odds_decimal","bookmaker","timestamp"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","rebounds","player_rebounds","Over","6.5","1.74","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","rebounds","player_rebounds","Under","6.5","2.02","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","rebounds","player_rebounds","Over","5.5","2.1","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","rebounds","player_rebounds","Under","5.5","1.68","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","rebounds","player_rebounds","Over","3.5","2.42","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","rebounds","player_rebounds","Under","3.5","1.52","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","rebounds","player_rebounds","Over","4.5","2.02","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","rebounds","player_rebounds","Under","4.5","1.74","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","rebounds","player_rebounds","Over","10.5","1.8","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","rebounds","player_rebounds","Under","10.5","1.94","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","rebounds","player_rebounds","Over","2.5","1.74","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","rebounds","player_rebounds","Under","2.5","2.02","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","rebounds","player_rebounds","Over","8.5","1.88","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","rebounds","player_rebounds","Under","8.5","1.88","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","rebounds","player_rebounds","Over","4.5","1.68","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","rebounds","player_rebounds","Under","4.5","2.1","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","steals","player_steals","Over","1.5","2.08","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","steals","player_steals","Under","1.5","1.69","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","steals","player_steals","Over","1.5","2.0","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","steals","player_steals","Under","1.5","1.76","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","steals","player_steals","Over","1.5","2.78","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","steals","player_steals","Under","1.5","1.41","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","steals","player_steals","Over","1.5","2.0","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","steals","player_steals","Under","1.5","1.76","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","threes","player_threes","Over","3.5","2.3","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","threes","player_threes","Under","3.5","1.57","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","threes","player_threes","Over","1.5","1.52","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","threes","player_threes","Under","1.5","2.44","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","threes","player_threes","Over","2.5","2.16","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","threes","player_threes","Under","2.5","1.65","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","threes","player_threes","Over","1.5","2.78","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","threes","player_threes","Under","1.5","1.41","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","threes","player_threes","Over","1.5","1.76","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","threes","player_threes","Under","1.5","2.0","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","threes","player_threes","Over","1.5","2.58","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","threes","player_threes","Under","1.5","1.45","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","threes","player_threes","Over","2.5","2.18","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","threes","player_threes","Under","2.5","1.63","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","threes","player_threes","Over","1.5","2.24","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","threes","player_threes","Under","1.5","1.6","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","threes","player_threes","Over","1.5","1.5","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","threes","player_threes","Under","1.5","2.48","FanDuel","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","assists","player_assists","Over","6.5","2.11","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","assists","player_assists","Under","6.5","1.68","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","assists","player_assists","Over","5.5","1.92","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","assists","player_assists","Under","5.5","1.83","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","assists","player_assists","Over","4.5","1.71","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","assists","player_assists","Under","4.5","2.07","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","assists","player_assists","Over","4.5","1.76","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","assists","player_assists","Under","4.5","1.99","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","assists","player_assists","Over","4.5","2.09","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","assists","player_assists","Under","4.5","1.69","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","assists","player_assists","Over","3.5","1.64","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","assists","player_assists","Under","3.5","2.19","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","assists","player_assists","Over","3.5","2.25","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","assists","player_assists","Under","3.5","1.61","DraftKings","2026-03-31 10:55:31"
"0fee871b4f5cc68f4c933d5eb56d25c8","New York Knicks @ Houston Rockets","2026-04-01T00:10:00Z","assists","player_assists","Over","2.5","2.26","DraftKings","2026-03-31 10:55:31"
