"date","sport","game_id","game","game_time","player","prop_type","market","line","odds","implied_probability","bookmaker","collected_at"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_assists","Over","5.5","2.26","44.2","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_assists","Under","5.5","1.6","62.5","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Desmond Bane","player_assists","Over","3.5","1.62","61.7","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Desmond Bane","player_assists","Under","3.5","2.22","45.0","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Collin Gillespie","player_assists","Over","3.5","1.62","61.7","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Collin Gillespie","player_assists","Under","3.5","2.2","45.5","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Green","player_assists","Over","3.5","2.22","45.0","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Green","player_assists","Under","3.5","1.62","61.7","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_assists","Over","5.5","1.94","51.5","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_assists","Under","5.5","1.8","55.6","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Devin Booker","player_assists","Over","5.5","1.71","58.5","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Devin Booker","player_assists","Under","5.5","2.06","48.5","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Grayson Allen","player_assists","Over","3.5","2.3","43.5","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Grayson Allen","player_assists","Under","3.5","1.57","63.7","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Tristan da Silva","player_points","Over","10.5","1.78","56.2","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Tristan da Silva","player_points","Under","10.5","1.96","51.0","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_points","Over","22.5","1.88","53.2","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_points","Under","22.5","1.88","53.2","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Wendell Carter Jr","player_points","Over","10.5","1.85","54.1","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Wendell Carter Jr","player_points","Under","10.5","1.89","52.9","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Desmond Bane","player_points","Over","19.5","1.76","56.8","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Desmond Bane","player_points","Under","19.5","2.0","50","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Green","player_points","Over","21.5","1.85","54.1","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Green","player_points","Under","21.5","1.89","52.9","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Collin Gillespie","player_points","Over","12.5","2.02","49.5","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Collin Gillespie","player_points","Under","12.5","1.74","57.5","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Dillon Brooks","player_points","Over","13.5","1.78","56.2","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Dillon Brooks","player_points","Under","13.5","1.96","51.0","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_points","Over","13.5","1.76","56.8","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_points","Under","13.5","2.0","50","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jevon Carter","player_points","Over","6.5","1.93","51.8","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jevon Carter","player_points","Under","6.5","1.82","54.9","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Grayson Allen","player_points","Over","14.5","1.98","50.5","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Grayson Allen","player_points","Under","14.5","1.77","56.5","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Oso Ighodaro","player_points","Over","9.5","1.94","51.5","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Oso Ighodaro","player_points","Under","9.5","1.8","55.6","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Devin Booker","player_points","Over","26.5","1.89","52.9","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Devin Booker","player_points","Under","26.5","1.85","54.1","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Desmond Bane","player_rebounds","Over","3.5","1.74","57.5","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Desmond Bane","player_rebounds","Under","3.5","2.02","49.5","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_rebounds","Over","8.5","2.04","49.0","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_rebounds","Under","8.5","1.72","58.1","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Collin Gillespie","player_rebounds","Over","3.5","1.8","55.6","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Collin Gillespie","player_rebounds","Under","3.5","1.94","51.5","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Oso Ighodaro","player_rebounds","Over","6.5","1.71","58.5","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Oso Ighodaro","player_rebounds","Under","6.5","2.06","48.5","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_rebounds","Over","3.5","1.66","60.2","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_rebounds","Under","3.5","2.14","46.7","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Tristan da Silva","player_rebounds","Over","4.5","2.14","46.7","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Tristan da Silva","player_rebounds","Under","4.5","1.66","60.2","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Devin Booker","player_rebounds","Over","3.5","1.66","60.2","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Devin Booker","player_rebounds","Under","3.5","2.14","46.7","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Wendell Carter Jr","player_rebounds","Over","7.5","1.89","52.9","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Wendell Carter Jr","player_rebounds","Under","7.5","1.85","54.1","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Green","player_rebounds","Over","4.5","2.0","50","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Green","player_rebounds","Under","4.5","1.76","56.8","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Desmond Bane","player_steals","Over","1.5","2.94","34.0","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Desmond Bane","player_steals","Under","1.5","1.37","73.0","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_steals","Over","1.5","2.0","50","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_steals","Under","1.5","1.76","56.8","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Green","player_steals","Over","1.5","2.94","34.0","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Green","player_steals","Under","1.5","1.37","73.0","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Collin Gillespie","player_steals","Over","1.5","2.78","36.0","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Collin Gillespie","player_steals","Under","1.5","1.41","70.9","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Desmond Bane","player_threes","Over","1.5","1.53","65.4","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Desmond Bane","player_threes","Under","1.5","2.4","41.7","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Dillon Brooks","player_threes","Over","1.5","1.91","52.4","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Dillon Brooks","player_threes","Under","1.5","1.83","54.6","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Devin Booker","player_threes","Over","2.5","2.28","43.9","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Devin Booker","player_threes","Under","2.5","1.58","63.3","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_threes","Over","1.5","2.48","40.3","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_threes","Under","1.5","1.5","66.7","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Tristan da Silva","player_threes","Over","1.5","1.77","56.5","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Tristan da Silva","player_threes","Under","1.5","1.98","50.5","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_threes","Over","1.5","1.5","66.7","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_threes","Under","1.5","2.48","40.3","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Grayson Allen","player_threes","Over","3.5","2.46","40.7","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Grayson Allen","player_threes","Under","3.5","1.51","66.2","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Collin Gillespie","player_threes","Over","2.5","1.66","60.2","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Collin Gillespie","player_threes","Under","2.5","2.14","46.7","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Green","player_threes","Over","2.5","1.6","62.5","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Green","player_threes","Under","2.5","2.24","44.6","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jevon Carter","player_threes","Over","1.5","2.26","44.2","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jevon Carter","player_threes","Under","1.5","1.6","62.5","FanDuel","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Devin Booker","player_assists","Over","5.5","1.75","57.1","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Devin Booker","player_assists","Under","5.5","2.02","49.5","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_assists","Over","5.5","1.93","51.8","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_assists","Under","5.5","1.81","55.2","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_assists","Over","5.5","2.18","45.9","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_assists","Under","5.5","1.64","61.0","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Collin Gillespie","player_assists","Over","3.5","1.62","61.7","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Collin Gillespie","player_assists","Under","3.5","2.21","45.2","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Desmond Bane","player_assists","Over","3.5","1.64","61.0","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Desmond Bane","player_assists","Under","3.5","2.19","45.7","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Green","player_assists","Over","3.5","2.13","46.9","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Green","player_assists","Under","3.5","1.67","59.9","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Grayson Allen","player_assists","Over","3.5","2.14","46.7","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Grayson Allen","player_assists","Under","3.5","1.67","59.9","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Oso Ighodaro","player_assists","Over","2.5","1.64","61.0","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Oso Ighodaro","player_assists","Under","2.5","2.18","45.9","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Devin Booker","player_points","Over","26.5","1.87","53.5","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Devin Booker","player_points","Under","26.5","1.9","52.6","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_points","Over","22.5","1.86","53.8","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Paolo Banchero","player_points","Under","22.5","1.92","52.1","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Green","player_points","Over","21.5","1.85","54.1","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Green","player_points","Under","21.5","1.93","51.8","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Desmond Bane","player_points","Over","19.5","1.87","53.5","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Desmond Bane","player_points","Under","19.5","1.91","52.4","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_points","Over","14.5","2.0","50","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jalen Suggs","player_points","Under","14.5","1.79","55.9","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Dillon Brooks","player_points","Over","13.5","1.79","55.9","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Dillon Brooks","player_points","Under","13.5","1.99","50.3","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Grayson Allen","player_points","Over","13.5","1.92","52.1","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Grayson Allen","player_points","Under","13.5","1.85","54.1","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Collin Gillespie","player_points","Over","11.5","1.78","56.2","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Collin Gillespie","player_points","Under","11.5","2.01","49.8","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Tristan da Silva","player_points","Over","10.5","1.8","55.6","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Tristan da Silva","player_points","Under","10.5","1.98","50.5","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Wendell Carter Jr","player_points","Over","10.5","1.83","54.6","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Wendell Carter Jr","player_points","Under","10.5","1.95","51.3","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Oso Ighodaro","player_points","Over","9.5","1.99","50.3","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Oso Ighodaro","player_points","Under","9.5","1.79","55.9","DraftKings","2026-03-31 11:29:41"
"2026-03-31","NBA","8c95b58e16520c12308e0196b0c19198","Phoenix Suns @ Orlando Magic","2026-03-31T23:10:00Z","Jevon Carter","player_points","Over","6.5","1.85","54.1","DraftKings","2026-03-31 11:29:41"
