Sport,site,flexType,Site-Leg,Player-Prop-Line,cardEv,winProbCash,winProbAny,avgProb,avgEdgePct,breakevenGap,leg1Id,leg2Id,leg3Id,leg4Id,leg5Id,leg6Id,kellyRawFraction,kellyCappedFraction,kellyFinalFraction,kellyStake,kellyRiskAdjustment,efficiencyScore,portfolioRank,runTimestamp,bestBetScore,bestBetTier,rawCardEv,divAdjustedScore,divPenaltyTotal
NBA,PP,6F,pp-6f,Tobias Harris REB o4.5 | Kelly Oubre PTS o7.5 | Jalen Green PTS o17.5 | Julius Randle PTS o22.5 | Jalen Duren PTS o14.5 | Donte DiVincenzo PTS o11.5,1.5680956709625553,0.32510929817011275,0.6535327345535654,0.6532178545792775,15.321785457927756,0.11115815409023311,prizepicks-10896179-rebounds-4.5-over,prizepicks-10900565-points-7.5-over,prizepicks-10905470-points-17.5-over,prizepicks-10896115-points-22.5-over,prizepicks-10896091-points-14.5-over,prizepicks-10896059-points-11.5-over,0.03647594492610979,0.03647594492610979,0.018237972463054895,7.295188985221958,HALF_KELLY,,,2026-03-28T17:51:47 ET,0.010585166698497357,strong,,,
NBA,PP,6P,pp-6p,Julius Randle PTS o22.5 | Kon Knueppel PTS o15.5 | Brandon Miller PTS o17.5 | Tyrese Maxey PTS o21.5 | Terrence Shannon 3PM o1.5 | Dominick Barlow PTS o4.5,1.5457324863673358,0.0678861996364623,0.0678861996364623,0.6387051764839754,13.870517648397549,0.09211546100317058,prizepicks-10896115-points-22.5-over,prizepicks-10899689-points-15.5-over,prizepicks-10899624-points-17.5-over,prizepicks-10899804-points-21.5-over,prizepicks-10919414-threes-1.5-over,prizepicks-10896957-points-4.5-over,0.01737146975279454,0.01737146975279454,0.00868573487639727,3.474293950558908,HALF_KELLY,,,2026-03-28T17:51:47 ET,0.0020009355515479025,strong,,,
NBA,PP,6P,pp-6p,LaMelo Ball PTS o18.5 | Jalen Duren PTS o14.5 | Tobias Harris REB o4.5 | Daniss Jenkins AST o6.5 | Donte DiVincenzo PTS o11.5 | Malik Monk PTS o13.5,1.5242848289254578,0.06731426210467888,0.06731426210467888,0.6378044067231633,13.780440672316333,0.09121469124235848,prizepicks-10899705-points-18.5-over,prizepicks-10896091-points-14.5-over,prizepicks-10896179-rebounds-4.5-over,prizepicks-10896022-assists-6.5-over,prizepicks-10896059-points-11.5-over,prizepicks-10907734-points-13.5-over,0.01726530587469741,0.01726530587469741,0.008632652937348705,3.453061174939482,HALF_KELLY,,,2026-03-28T17:51:47 ET,0.0019711929150853422,strong,,,
NBA,PP,6P,pp-6p,Naz Reid REB o5.5 | Maxime Raynaud PTS o12.5 | Jalen Duren PTS o14.5 | VJ Edgecombe PTS o11.5 | CJ McCollum Rebounds Assists o6.5 | LaMelo Ball PTS o18.5,1.4982757182712185,0.06662068582056582,0.06662068582056582,0.6366563590559547,13.665635905595463,0.09006664357514993,prizepicks-10896143-rebounds-5.5-over,prizepicks-10907435-points-12.5-over,prizepicks-10896091-points-14.5-over,prizepicks-10900591-points-11.5-over,prizepicks-10915786-rebounds_assists-6.5-over,prizepicks-10899705-points-18.5-over,0.017128918255634822,0.017128918255634822,0.008564459127817411,3.4257836511269644,HALF_KELLY,,,2026-03-28T17:51:47 ET,0.0019346298269354526,strong,,,
NBA,PP,6F,pp-6f,Joel Embiid PTS o22.5 | Jalen Green PTS o17.5 | Ryan Kalkbrenner REB o3.5 | Julius Randle PTS o22.5 | Jalen Duren PTS o14.5 | Ausar Thompson PTS o8.5,1.4881840039485144,0.31758244775161243,0.6454696552773487,0.6492092142331778,14.920921423317775,0.1071495137441334,prizepicks-10899659-points-22.5-over,prizepicks-10905470-points-17.5-over,prizepicks-10897029-rebounds-3.5-over,prizepicks-10896115-points-22.5-over,prizepicks-10896091-points-14.5-over,prizepicks-10895971-points-8.5-over,0.03575636837306426,0.03575636837306426,0.01787818418653213,7.151273674612852,HALF_KELLY,,,2026-03-28T17:51:47 ET,0.010069573340194307,strong,,,
NBA,PP,6P,pp-6p,Kelly Oubre PTS o7.5 | Dominick Barlow PTS o4.5 | Jalen Duren PTS o14.5 | Moussa Diabaté REB o8.5 | Bones Hyland REB o3.5 | Brandon Miller PTS o17.5,1.474825238295065,0.0659953396878684,0.0659953396878684,0.6356741014920673,13.567410149206735,0.08908438601126245,prizepicks-10900565-points-7.5-over,prizepicks-10896957-points-4.5-over,prizepicks-10896091-points-14.5-over,prizepicks-10914217-rebounds-8.5-over,prizepicks-10896016-rebounds-3.5-over,prizepicks-10899624-points-17.5-over,0.017011249578847386,0.017011249578847386,0.008505624789423693,3.4022499157694774,HALF_KELLY,,,2026-03-28T17:51:47 ET,0.001902694913148255,strong,,,
NBA,PP,5P,pp-5p,Brandon Miller PTS o17.5 | Jalen Duren PTS o14.5 | Julius Randle PTS o22.5 | Joel Embiid PTS o22.5 | Terrence Shannon 3PM o1.5,1.4725738460183946,0.12362869230091973,0.12362869230091973,0.6583134051924693,15.831340519246934,0.1090331336623176,prizepicks-10899624-points-17.5-over,prizepicks-10896091-points-14.5-over,prizepicks-10896115-points-22.5-over,prizepicks-10899659-points-22.5-over,prizepicks-10919414-threes-1.5-over,,0.033981764744306114,0.033981764744306114,0.016990882372153057,6.796352948861223,HALF_KELLY,,,2026-03-28T17:51:47 ET,0.004648368823692022,must_play,,,
NBA,PP,6P,pp-6p,Terrence Shannon 3PM o1.5 | Julius Randle PTS o22.5 | Jalen Duren PTS o14.5 | Brandon Miller PTS o17.5 | Coby White PTS o12.5 | Moussa Diabaté REB o8.5,1.4631689664691092,0.06568450577250957,0.06568450577250957,0.6351579940045377,13.51579940045376,0.08856827852373284,prizepicks-10919414-threes-1.5-over,prizepicks-10896115-points-22.5-over,prizepicks-10896091-points-14.5-over,prizepicks-10899624-points-17.5-over,prizepicks-10899640-points-12.5-over,prizepicks-10914217-rebounds-8.5-over,0.016949056629196557,0.016949056629196557,0.008474528314598278,3.3898113258393114,HALF_KELLY,,,2026-03-28T17:51:47 ET,0.0018865295329457711,strong,,,
NBA,PP,5P,pp-5p,Jalen Duren PTS o14.5 | Joel Embiid PTS o22.5 | Precious Achiuwa PTS o11.5 | Maxime Raynaud PTS o12.5 | Ausar Thompson PTS o8.5,1.4575863233261712,0.12287931616630857,0.12287931616630857,0.6574684652992515,15.746846529925143,0.10818819376909983,prizepicks-10896091-points-14.5-over,prizepicks-10899659-points-22.5-over,prizepicks-10905416-points-11.5-over,prizepicks-10907435-points-12.5-over,prizepicks-10895971-points-8.5-over,,0.033802599385290864,0.033802599385290864,0.016901299692645432,6.760519877058173,HALF_KELLY,,,2026-03-28T17:51:47 ET,0.0045955341167609,must_play,,,
NBA,PP,5P,pp-5p,Tobias Harris REB o4.5 | Kelly Oubre PTS o7.5 | Jalen Green PTS o17.5 | Julius Randle PTS o22.5 | Jalen Duren PTS o14.5,1.4557180047845453,0.12278590023922725,0.12278590023922725,0.657373400833051,15.737340083305101,0.10809312930289927,prizepicks-10896179-rebounds-4.5-over,prizepicks-10900565-points-7.5-over,prizepicks-10905470-points-17.5-over,prizepicks-10896115-points-22.5-over,prizepicks-10896091-points-14.5-over,,0.03378239971169382,0.03378239971169382,0.01689119985584691,6.756479942338764,HALF_KELLY,,,2026-03-28T17:51:47 ET,0.004589268240061294,must_play,,,
