site,player,stat,line,sport,matched,reason,bestOddsLine,bestOddsPlayerNorm,matchType,altDelta
prizepicks,Russell Westbrook,points,11.5,NBA,N,line_diff,13.5,russell westbrook,,
prizepicks,Devin Carter,points,10.5,NBA,Y,ok,10.5,devin carter,main,0.00
prizepicks,Maxime Raynaud,points,10.5,NBA,N,line_diff,13.5,maxime raynaud,,
prizepicks,Russell Westbrook,rebounds_assists,10.5,NBA,N,line_diff,9.5,russell westbrook,,
prizepicks,LeBron James,rebounds_assists,10.5,NBA,N,line_diff,12.5,lebron james,,
prizepicks,Rui Hachimura,points_rebounds,10.5,NBA,N,no_candidate,,,,
prizepicks,Precious Achiuwa,points_assists,9.5,NBA,N,line_diff,13.5,precious achiuwa,,
prizepicks,Jake LaRavia,pra,9.5,NBA,N,no_candidate,,,,
prizepicks,Jake LaRavia,points_rebounds,9.5,NBA,N,line_diff,10.5,jake laravia,,
prizepicks,Luke Kennard,points,8.5,NBA,Y,ok,8.5,luke kennard,main,0.00
prizepicks,Devin Carter,rebounds_assists,7.5,NBA,N,line_diff,6.5,devin carter,,
prizepicks,Precious Achiuwa,rebounds_assists,7.5,NBA,N,no_candidate,,,,
prizepicks,Rui Hachimura,points,7.5,NBA,N,no_candidate,,,,
prizepicks,Precious Achiuwa,points,6.5,NBA,N,line_diff,11.5,precious achiuwa,,
prizepicks,Russell Westbrook,assists,6.5,NBA,N,line_diff,4.5,russell westbrook,,
prizepicks,Jaxson Hayes,points,6.5,NBA,N,line_diff,5.5,jaxson hayes,,
prizepicks,Jake LaRavia,points,5.5,NBA,N,line_diff,7.5,jake laravia,,
prizepicks,Jake LaRavia,rebounds_assists,3.5,NBA,N,no_candidate,,,,
prizepicks,Austin Reaves,threes,2.5,NBA,Y,ok,2.5,austin reaves,main,0.00
prizepicks,Malik Monk,assists,2.5,NBA,Y,ok,2.5,malik monk,main,0.00
prizepicks,Rui Hachimura,rebounds,2.5,NBA,N,no_candidate,,,,
prizepicks,DeMar DeRozan,rebounds,1.5,NBA,N,line_diff,2.5,demar derozan,,
prizepicks,Malik Monk,threes,1.5,NBA,Y,ok,1.5,malik monk,main,0.00
prizepicks,Kevin Durant,pra,36,NBA,Y,ok,36,kevin durant,main,0.00
prizepicks,Alperen Sengun,pra,35.5,NBA,Y,ok,35,alperen sengun,main,0.00
prizepicks,Kevin Durant,points_rebounds,31.5,NBA,Y,ok,31.5,kevin durant,main,0.00
prizepicks,Amen Thompson,pra,30,NBA,N,line_diff,29,amen thompson,,
prizepicks,Kevin Durant,points_assists,30,NBA,Y,ok,30.5,kevin durant,main,0.00
prizepicks,Alperen Sengun,points_rebounds,29,NBA,Y,ok,29.5,alperen sengun,main,0.00
prizepicks,Kevin Durant,points,25.5,NBA,Y,ok,25.5,kevin durant,main,0.00
prizepicks,Alperen Sengun,points_assists,25,NBA,Y,ok,25.5,alperen sengun,main,0.00
prizepicks,Amen Thompson,points_rebounds,24.5,NBA,Y,ok,24.5,amen thompson,main,0.00
prizepicks,Reed Sheppard,pra,24,NBA,Y,ok,24,reed sheppard,main,0.00
prizepicks,Tari Eason,pra,23.5,NBA,Y,ok,24,tari eason,main,0.00
prizepicks,Amen Thompson,points_assists,22,NBA,Y,ok,21.5,amen thompson,main,0.00
prizepicks,Tari Eason,points_rebounds,21.5,NBA,Y,ok,21.5,tari eason,main,0.00
prizepicks,Reed Sheppard,points_rebounds,20,NBA,Y,ok,20.5,reed sheppard,main,0.00
prizepicks,Alperen Sengun,points,19.5,NBA,Y,ok,19.5,alperen sengun,main,0.00
prizepicks,Reed Sheppard,points_assists,19.5,NBA,N,line_diff,20.5,reed sheppard,,
prizepicks,Kyshawn George,pra,17.5,NBA,Y,ok,18,kyshawn george,main,0.00
prizepicks,Tristan Vukcevic,pra,17.5,NBA,N,no_candidate,,,,
prizepicks,Amen Thompson,points,16.5,NBA,Y,ok,16.5,amen thompson,main,0.00
prizepicks,Bub Carrington,pra,16.5,NBA,Y,ok,16,bub carrington,main,0.00
prizepicks,Tari Eason,points_assists,16,NBA,Y,ok,16.5,tari eason,main,0.00
prizepicks,Alperen Sengun,rebounds_assists,15.5,NBA,Y,ok,15.5,alperen sengun,main,0.00
prizepicks,Bilal Coulibaly,pra,15.5,NBA,Y,ok,15,bilal coulibaly,main,0.00
prizepicks,Reed Sheppard,points,15.5,NBA,Y,ok,15.5,reed sheppard,main,0.00
prizepicks,Tristan Vukcevic,points_rebounds,15.5,NBA,N,no_candidate,,,,
prizepicks,Kyshawn George,points_rebounds,14.5,NBA,Y,ok,14.5,kyshawn george,main,0.00
prizepicks,Tari Eason,points,14,NBA,Y,ok,14.5,tari eason,main,0.00
prizepicks,Tre Johnson,points_rebounds,14,NBA,N,no_candidate,,,,
prizepicks,Bilal Coulibaly,points_rebounds,13.5,NBA,Y,ok,13.5,bilal coulibaly,main,0.00
prizepicks,Kyshawn George,points_assists,13.5,NBA,N,line_diff,14.5,kyshawn george,,
prizepicks,Tre Johnson,points_assists,13.5,NBA,N,no_candidate,,,,
prizepicks,Bub Carrington,points_assists,13,NBA,Y,ok,13.5,bub carrington,main,0.00
prizepicks,Amen Thompson,rebounds_assists,13,NBA,Y,ok,12.5,amen thompson,main,0.00
prizepicks,Bilal Coulibaly,points_assists,12.5,NBA,N,line_diff,11.5,bilal coulibaly,,
prizepicks,Tristan Vukcevic,points_assists,12.5,NBA,N,no_candidate,,,,
prizepicks,Bub Carrington,points_rebounds,12,NBA,Y,ok,12.5,bub carrington,main,0.00
prizepicks,Kyshawn George,points,11.5,NBA,Y,ok,11.5,kyshawn george,main,0.00
prizepicks,Tre Johnson,points,11.5,NBA,Y,ok,11.5,tre johnson,main,0.00
prizepicks,Tristan Vukcevic,points,11,NBA,N,no_candidate,,,,
prizepicks,Clint Capela,points_rebounds,10.5,NBA,Y,ok,10.5,clint capela,main,0.00
prizepicks,Alperen Sengun,rebounds,9.5,NBA,Y,ok,9.5,alperen sengun,main,0.00
prizepicks,Bilal Coulibaly,points,9.5,NBA,Y,ok,9.5,bilal coulibaly,main,0.00
prizepicks,Tari Eason,rebounds_assists,9.5,NBA,Y,ok,9.5,tari eason,main,0.00
prizepicks,Bub Carrington,points,9,NBA,Y,ok,9.5,bub carrington,main,0.00
prizepicks,Amen Thompson,rebounds,8,NBA,Y,ok,7.5,amen thompson,main,0.00
prizepicks,Tari Eason,rebounds,7.5,NBA,Y,ok,7.5,tari eason,main,0.00
prizepicks,Kevin Durant,rebounds,5.5,NBA,Y,ok,5.5,kevin durant,main,0.00
