source,player,player_lower,sport,league,stat,line,projectionId,gameId,team,opponent,site,isPromo
PrizePicks,Brandon Ingram,brandon ingram,NBA,NBA,pra,33.5,10196248,131436,TOR,,prizepicks,1
PrizePicks,Immanuel Quickley,immanuel quickley,NBA,NBA,pra,32.5,10196335,131436,TOR,,prizepicks,0
PrizePicks,Brandon Ingram,brandon ingram,NBA,NBA,points_rebounds,29.5,10196244,131436,TOR,,prizepicks,0
PrizePicks,Immanuel Quickley,immanuel quickley,NBA,NBA,points_assists,29.5,10196329,131436,TOR,,prizepicks,0
PrizePicks,Jakob Poeltl,jakob poeltl,NBA,NBA,pra,29.5,10204420,131436,TOR,,prizepicks,1
PrizePicks,Brandon Ingram,brandon ingram,NBA,NBA,points_assists,28.5,10196243,131436,TOR,,prizepicks,0
PrizePicks,Bilal Coulibaly,bilal coulibaly,NBA,NBA,pra,26.5,10196208,131436,WAS,,prizepicks,0
PrizePicks,Jakob Poeltl,jakob poeltl,NBA,NBA,points_rebounds,25.5,10201740,131436,TOR,,prizepicks,1
PrizePicks,Brandon Ingram,brandon ingram,NBA,NBA,points,24.5,10196241,131436,TOR,,prizepicks,0
PrizePicks,Immanuel Quickley,immanuel quickley,NBA,NBA,points_rebounds,23.5,10196330,131436,TOR,,prizepicks,0
PrizePicks,Bilal Coulibaly,bilal coulibaly,NBA,NBA,points_rebounds,21.5,10196203,131436,WAS,,prizepicks,1
PrizePicks,RJ Barrett,rj barrett,NBA,NBA,pra,21.5,10196418,131436,TOR,,prizepicks,0
PrizePicks,Scottie Barnes,scottie barnes,NBA,NBA,pra,21.5,10205706,131436,TOR,,prizepicks,0
PrizePicks,Bilal Coulibaly,bilal coulibaly,NBA,NBA,points_assists,20.5,10196202,131436,WAS,,prizepicks,0
PrizePicks,Immanuel Quickley,immanuel quickley,NBA,NBA,points,20.5,10196328,131436,TOR,,prizepicks,0
PrizePicks,Jakob Poeltl,jakob poeltl,NBA,NBA,points_assists,20.5,10204415,131436,TOR,,prizepicks,0
PrizePicks,Bub Carrington,bub carrington,NBA,NBA,pra,19.5,10196294,131436,WAS,,prizepicks,0
PrizePicks,Kyshawn George,kyshawn george,NBA,NBA,pra,19.5,10196377,131436,WAS,,prizepicks,1
PrizePicks,Jakob Poeltl,jakob poeltl,NBA,NBA,points,19.5,10201739,131436,TOR,,prizepicks,1
PrizePicks,RJ Barrett,rj barrett,NBA,NBA,points_rebounds,18.5,10196413,131436,TOR,,prizepicks,0
PrizePicks,Tristan Vukcevic,tristan vukcevic,NBA,NBA,pra,18.5,10196533,131436,WAS,,prizepicks,0
PrizePicks,Scottie Barnes,scottie barnes,NBA,NBA,points_assists,17.5,10196456,131436,TOR,,prizepicks,0
PrizePicks,Kyshawn George,kyshawn george,NBA,NBA,points_rebounds,17.5,10198093,131436,WAS,,prizepicks,0
PrizePicks,Sandro Mamukelashvili,sandro mamukelashvili,NBA,NBA,pra,17.5,10204473,131436,TOR,,prizepicks,0
PrizePicks,Bub Carrington,bub carrington,NBA,NBA,points_rebounds,16.5,10196289,131436,WAS,,prizepicks,0
PrizePicks,RJ Barrett,rj barrett,NBA,NBA,points_assists,16.5,10196412,131436,TOR,,prizepicks,0
PrizePicks,Tristan Vukcevic,tristan vukcevic,NBA,NBA,points_rebounds,16.5,10196531,131436,WAS,,prizepicks,0
PrizePicks,Sandro Mamukelashvili,sandro mamukelashvili,NBA,NBA,points_rebounds,16.5,10201756,131436,TOR,,prizepicks,0
PrizePicks,Anthony Gill,anthony gill,NBA,NBA,pra,16.5,10208752,131436,WAS,,prizepicks,1
PrizePicks,Bub Carrington,bub carrington,NBA,NBA,points_assists,15.5,10196288,131436,WAS,,prizepicks,1
PrizePicks,Kyshawn George,kyshawn george,NBA,NBA,points_assists,15.5,10196372,131436,WAS,,prizepicks,0
PrizePicks,Scottie Barnes,scottie barnes,NBA,NBA,points_rebounds,15.5,10196457,131436,TOR,,prizepicks,0
PrizePicks,Bilal Coulibaly,bilal coulibaly,NBA,NBA,points,15.5,10198088,131436,WAS,,prizepicks,0
PrizePicks,Will Riley,will riley,NBA,NBA,pra,15.5,10208776,131436,WAS,,prizepicks,1
PrizePicks,Ja'Kobe Walter,ja'kobe walter,NBA,NBA,pra,14.5,10204394,131436,TOR,,prizepicks,1
PrizePicks,Sandro Mamukelashvili,sandro mamukelashvili,NBA,NBA,points_assists,14.5,10204466,131436,TOR,,prizepicks,1
PrizePicks,Ja'Kobe Walter,ja'kobe walter,NBA,NBA,points_assists,14.5,10205356,131436,TOR,,prizepicks,1
PrizePicks,Anthony Gill,anthony gill,NBA,NBA,points_assists,14.5,10208895,131436,WAS,,prizepicks,0
PrizePicks,Kyshawn George,kyshawn george,NBA,NBA,points,13.5,10196371,131436,WAS,,prizepicks,0
PrizePicks,RJ Barrett,rj barrett,NBA,NBA,points,13.5,10196411,131436,TOR,,prizepicks,0
PrizePicks,Tristan Vukcevic,tristan vukcevic,NBA,NBA,points_assists,13.5,10196530,131436,WAS,,prizepicks,1
PrizePicks,Jaden Hardy,jaden hardy,NBA,NBA,pra,13.5,10214279,131436,WAS,,prizepicks,0
PrizePicks,Bub Carrington,bub carrington,NBA,NBA,points,12.5,10198054,131436,WAS,,prizepicks,0
PrizePicks,Tre Johnson,tre johnson,NBA,NBA,pra,12.5,10208719,131436,WAS,,prizepicks,0
PrizePicks,Anthony Gill,anthony gill,NBA,NBA,points_rebounds,12.5,10208751,131436,WAS,,prizepicks,1
PrizePicks,Will Riley,will riley,NBA,NBA,points_rebounds,12.5,10208775,131436,WAS,,prizepicks,0
PrizePicks,Will Riley,will riley,NBA,NBA,points_assists,12.5,10211034,131436,WAS,,prizepicks,0
PrizePicks,Jaden Hardy,jaden hardy,NBA,NBA,points_assists,12.5,10214277,131436,WAS,,prizepicks,1
PrizePicks,Jaden Hardy,jaden hardy,NBA,NBA,points_rebounds,12.5,10214278,131436,WAS,,prizepicks,0
PrizePicks,Scottie Barnes,scottie barnes,NBA,NBA,points,11.5,10196455,131436,TOR,,prizepicks,0
PrizePicks,Tre Johnson,tre johnson,NBA,NBA,points_rebounds,11.5,10196492,131436,WAS,,prizepicks,0
PrizePicks,Immanuel Quickley,immanuel quickley,NBA,NBA,rebounds_assists,11.5,10198329,131436,TOR,,prizepicks,0
PrizePicks,Sandro Mamukelashvili,sandro mamukelashvili,NBA,NBA,points,11.5,10201755,131436,TOR,,prizepicks,1
PrizePicks,Jakob Poeltl,jakob poeltl,NBA,NBA,rebounds_assists,11.5,10205022,131436,TOR,,prizepicks,1
PrizePicks,Jaden Hardy,jaden hardy,NBA,NBA,points,11.5,10214271,131436,WAS,,prizepicks,0
PrizePicks,Bilal Coulibaly,bilal coulibaly,NBA,NBA,rebounds_assists,10.5,10196215,131436,WAS,,prizepicks,0
PrizePicks,Ja'Kobe Walter,ja'kobe walter,NBA,NBA,points_rebounds,10.5,10202810,131436,TOR,,prizepicks,1
PrizePicks,Jamal Shead,jamal shead,NBA,NBA,pra,10.5,10204441,131436,TOR,,prizepicks,1
PrizePicks,Tre Johnson,tre johnson,NBA,NBA,points_assists,9.5,10196491,131436,WAS,,prizepicks,1
PrizePicks,Tristan Vukcevic,tristan vukcevic,NBA,NBA,points,9.5,10196529,131436,WAS,,prizepicks,1
PrizePicks,Tre Johnson,tre johnson,NBA,NBA,points,9.5,10198097,131436,WAS,,prizepicks,1
PrizePicks,Scottie Barnes,scottie barnes,NBA,NBA,rebounds_assists,9.5,10200300,131436,TOR,,prizepicks,1
PrizePicks,Ja'Kobe Walter,ja'kobe walter,NBA,NBA,points,9.5,10202809,131436,TOR,,prizepicks,1
PrizePicks,Jamal Shead,jamal shead,NBA,NBA,points_assists,9.5,10202816,131436,TOR,,prizepicks,1
PrizePicks,Anthony Gill,anthony gill,NBA,NBA,points,9.5,10208750,131436,WAS,,prizepicks,1
PrizePicks,Will Riley,will riley,NBA,NBA,points,9.5,10208772,131436,WAS,,prizepicks,0
PrizePicks,Jamal Shead,jamal shead,NBA,NBA,points_rebounds,9.5,10212336,131436,TOR,,prizepicks,1
PrizePicks,Brandon Ingram,brandon ingram,NBA,NBA,rebounds_assists,8.5,10196260,131436,TOR,,prizepicks,1
PrizePicks,Immanuel Quickley,immanuel quickley,NBA,NBA,assists,8.5,10196318,131436,TOR,,prizepicks,1
PrizePicks,RJ Barrett,rj barrett,NBA,NBA,rebounds_assists,8.5,10196428,131436,TOR,,prizepicks,0
PrizePicks,Jakob Poeltl,jakob poeltl,NBA,NBA,rebounds,8.5,10205182,131436,TOR,,prizepicks,1
PrizePicks,Will Riley,will riley,NBA,NBA,rebounds_assists,7.5,10208923,131436,WAS,,prizepicks,1
PrizePicks,Bub Carrington,bub carrington,NBA,NBA,rebounds_assists,6.5,10196303,131436,WAS,,prizepicks,0
PrizePicks,Tristan Vukcevic,tristan vukcevic,NBA,NBA,rebounds_assists,6.5,10196542,131436,WAS,,prizepicks,0
PrizePicks,Kyshawn George,kyshawn george,NBA,NBA,rebounds_assists,6.5,10200283,131436,WAS,,prizepicks,1
PrizePicks,Bilal Coulibaly,bilal coulibaly,NBA,NBA,rebounds,5.5,10196214,131436,WAS,,prizepicks,0
PrizePicks,Sandro Mamukelashvili,sandro mamukelashvili,NBA,NBA,rebounds,5.5,10201990,131436,TOR,,prizepicks,1
PrizePicks,Jamal Shead,jamal shead,NBA,NBA,points,5.5,10203278,131436,TOR,,prizepicks,0
PrizePicks,Tristan Vukcevic,tristan vukcevic,NBA,NBA,rebounds,5.5,10205183,131436,WAS,,prizepicks,1
PrizePicks,Scottie Barnes,scottie barnes,NBA,NBA,assists,5.5,10205189,131436,TOR,,prizepicks,0
PrizePicks,Bilal Coulibaly,bilal coulibaly,NBA,NBA,assists,4.5,10196187,131436,WAS,,prizepicks,1
PrizePicks,Brandon Ingram,brandon ingram,NBA,NBA,rebounds,4.5,10196255,131436,TOR,,prizepicks,0
PrizePicks,Kyshawn George,kyshawn george,NBA,NBA,rebounds,4.5,10196383,131436,WAS,,prizepicks,1
PrizePicks,RJ Barrett,rj barrett,NBA,NBA,rebounds,4.5,10196423,131436,TOR,,prizepicks,1
PrizePicks,Jamal Shead,jamal shead,NBA,NBA,rebounds_assists,4.5,10204446,131436,TOR,,prizepicks,1
PrizePicks,Anthony Gill,anthony gill,NBA,NBA,assists,4.5,10208745,131436,WAS,,prizepicks,1
PrizePicks,Brandon Ingram,brandon ingram,NBA,NBA,assists,3.5,10196232,131436,TOR,,prizepicks,1
PrizePicks,Bub Carrington,bub carrington,NBA,NBA,rebounds,3.5,10196296,131436,WAS,,prizepicks,1
PrizePicks,Immanuel Quickley,immanuel quickley,NBA,NBA,threes,3.5,10196311,131436,TOR,,prizepicks,1
PrizePicks,RJ Barrett,rj barrett,NBA,NBA,assists,3.5,10196401,131436,TOR,,prizepicks,1
PrizePicks,Scottie Barnes,scottie barnes,NBA,NBA,rebounds,3.5,10196467,131436,TOR,,prizepicks,1
PrizePicks,Jamal Shead,jamal shead,NBA,NBA,assists,3.5,10201887,131436,TOR,,prizepicks,1
PrizePicks,Ja'Kobe Walter,ja'kobe walter,NBA,NBA,rebounds,3.5,10202811,131436,TOR,,prizepicks,1
PrizePicks,Will Riley,will riley,NBA,NBA,assists,3.5,10208764,131436,WAS,,prizepicks,0
PrizePicks,Will Riley,will riley,NBA,NBA,rebounds,3.5,10208780,131436,WAS,,prizepicks,1
PrizePicks,Bilal Coulibaly,bilal coulibaly,NBA,NBA,steals,2.5,10196219,131436,WAS,,prizepicks,1
PrizePicks,Bub Carrington,bub carrington,NBA,NBA,threes,2.5,10196268,131436,WAS,,prizepicks,1
PrizePicks,Kyshawn George,kyshawn george,NBA,NBA,threes,2.5,10196351,131436,WAS,,prizepicks,1
PrizePicks,Kyshawn George,kyshawn george,NBA,NBA,assists,2.5,10196355,131436,WAS,,prizepicks,1
PrizePicks,Tre Johnson,tre johnson,NBA,NBA,assists,2.5,10196481,131436,WAS,,prizepicks,1
PrizePicks,Tre Johnson,tre johnson,NBA,NBA,rebounds,2.5,10196502,131436,WAS,,prizepicks,1
PrizePicks,Tristan Vukcevic,tristan vukcevic,NBA,NBA,assists,2.5,10196515,131436,WAS,,prizepicks,1
PrizePicks,Ja'Kobe Walter,ja'kobe walter,NBA,NBA,threes,2.5,10202805,131436,TOR,,prizepicks,1
PrizePicks,Ja'Kobe Walter,ja'kobe walter,NBA,NBA,assists,2.5,10204381,131436,TOR,,prizepicks,1
PrizePicks,Jakob Poeltl,jakob poeltl,NBA,NBA,assists,2.5,10204406,131436,TOR,,prizepicks,1
PrizePicks,Jamal Shead,jamal shead,NBA,NBA,rebounds,2.5,10204443,131436,TOR,,prizepicks,1
PrizePicks,Sandro Mamukelashvili,sandro mamukelashvili,NBA,NBA,assists,2.5,10204457,131436,TOR,,prizepicks,1
PrizePicks,Immanuel Quickley,immanuel quickley,NBA,NBA,rebounds,2.5,10205181,131436,TOR,,prizepicks,1
PrizePicks,Bub Carrington,bub carrington,NBA,NBA,assists,2.5,10205190,131436,WAS,,prizepicks,1
PrizePicks,Anthony Gill,anthony gill,NBA,NBA,rebounds,2.5,10208757,131436,WAS,,prizepicks,0
PrizePicks,Jaden Hardy,jaden hardy,NBA,NBA,threes,2.5,10214258,131436,WAS,,prizepicks,1
PrizePicks,Bilal Coulibaly,bilal coulibaly,NBA,NBA,threes,1.5,10196185,131436,WAS,,prizepicks,1
PrizePicks,Scottie Barnes,scottie barnes,NBA,NBA,steals,1.5,10196473,131436,TOR,,prizepicks,0
PrizePicks,Tristan Vukcevic,tristan vukcevic,NBA,NBA,threes,1.5,10196512,131436,WAS,,prizepicks,1
PrizePicks,Immanuel Quickley,immanuel quickley,NBA,NBA,steals,1.5,10201885,131436,TOR,,prizepicks,1
PrizePicks,Jaden Hardy,jaden hardy,NBA,NBA,rebounds_assists,1.5,10214289,131436,WAS,,prizepicks,1
PrizePicks,Brandon Ingram,brandon ingram,NBA,NBA,threes,0.5,10196225,131436,TOR,,prizepicks,1
PrizePicks,RJ Barrett,rj barrett,NBA,NBA,threes,0.5,10196394,131436,TOR,,prizepicks,1
PrizePicks,Scottie Barnes,scottie barnes,NBA,NBA,threes,0.5,10196436,131436,TOR,,prizepicks,1
PrizePicks,Tre Johnson,tre johnson,NBA,NBA,threes,0.5,10196477,131436,WAS,,prizepicks,0
PrizePicks,Sandro Mamukelashvili,sandro mamukelashvili,NBA,NBA,threes,0.5,10201750,131436,TOR,,prizepicks,0
PrizePicks,Jamal Shead,jamal shead,NBA,NBA,threes,0.5,10204428,131436,TOR,,prizepicks,1
PrizePicks,Anthony Gill,anthony gill,NBA,NBA,threes,0.5,10208743,131436,WAS,,prizepicks,1
PrizePicks,Will Riley,will riley,NBA,NBA,threes,0.5,10208761,131436,WAS,,prizepicks,1
PrizePicks,Anthony Gill,anthony gill,NBA,NBA,steals,0.5,10208904,131436,WAS,,prizepicks,1
PrizePicks,Jaden Hardy,jaden hardy,NBA,NBA,rebounds,0.5,10214286,131436,WAS,,prizepicks,1
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,pra,54.5,10197719,131986,LAL,,prizepicks,1
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,fantasy_score,54.5,10206296,131986,LAL,,prizepicks,0
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,points_rebounds,54.5,10207560,131986,LAL,,prizepicks,1
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,points_assists,54.5,10207902,131986,LAL,,prizepicks,1
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,pra,52.5,10197717,131986,LAL,,prizepicks,1
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,pra,50.5,10197718,131986,LAL,,prizepicks,1
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,points_assists,49.5,10200563,131986,LAL,,prizepicks,1
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,points_rebounds,49.5,10200566,131986,LAL,,prizepicks,1
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,pra,48.5,10192406,131986,LAL,,prizepicks,0
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,pra,45.5,10201199,131986,LAL,,prizepicks,1
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,pra,44.5,10197716,131986,LAL,,prizepicks,1
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,points_assists,44.5,10200562,131986,LAL,,prizepicks,1
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,points_rebounds,44.5,10200565,131986,LAL,,prizepicks,1
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,points_assists,40.5,10192976,131986,LAL,,prizepicks,0
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,points_rebounds,40,10192405,131986,LAL,,prizepicks,0
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,points,39.5,10192404,131986,LAL,,prizepicks,1
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,pra,39.5,10200568,131986,LAL,,prizepicks,1
PrizePicks,LeBron James,lebron james,NBA,NBA,fantasy_score,38.5,10206295,131986,LAL,,prizepicks,0
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,points_assists,38.5,10207060,131986,LAL,,prizepicks,1
PrizePicks,LeBron James,lebron james,NBA,NBA,pra,37.5,10197699,131986,LAL,,prizepicks,1
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,points_assists,37.5,10204067,131986,LAL,,prizepicks,1
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,points_rebounds,37.5,10206485,131986,LAL,,prizepicks,1
PrizePicks,De'Anthony Melton + Austin Reaves,de'anthony melton + austin reaves,NBA,NBA,points,37,10200641,131986,GSW/LAL,,prizepicks,0
PrizePicks,De'Anthony Melton + LeBron James,de'anthony melton + lebron james,NBA,NBA,points,36.5,10200639,131986,GSW/LAL,,prizepicks,0
PrizePicks,Brandin Podziemski + Austin Reaves,brandin podziemski + austin reaves,NBA,NBA,points,36.5,10200780,131986,GSW/LAL,,prizepicks,0
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,points_rebounds,36.5,10205119,131986,LAL,,prizepicks,1
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,points,35.5,10197715,131986,LAL,,prizepicks,1
PrizePicks,Moses Moody + Austin Reaves,moses moody + austin reaves,NBA,NBA,points,35.5,10200636,131986,GSW/LAL,,prizepicks,0
PrizePicks,Brandin Podziemski + LeBron James,brandin podziemski + lebron james,NBA,NBA,points,35.5,10200730,131986,GSW/LAL,,prizepicks,0
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,points,34.5,10192403,131986,LAL,,prizepicks,1
PrizePicks,Austin Reaves,austin reaves,NBA,NBA,pra,34.5,10197526,131986,LAL,,prizepicks,1
PrizePicks,Austin Reaves,austin reaves,NBA,NBA,points_assists,34.5,10200517,131986,LAL,,prizepicks,1
PrizePicks,Austin Reaves,austin reaves,NBA,NBA,points_rebounds,34.5,10200520,131986,LAL,,prizepicks,1
PrizePicks,LeBron James,lebron james,NBA,NBA,points_assists,34.5,10200556,131986,LAL,,prizepicks,1
PrizePicks,LeBron James,lebron james,NBA,NBA,points_rebounds,34.5,10200559,131986,LAL,,prizepicks,1
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,points_assists,34.5,10200564,131986,LAL,,prizepicks,1
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,points_rebounds,34.5,10200567,131986,LAL,,prizepicks,1
PrizePicks,Moses Moody + LeBron James,moses moody + lebron james,NBA,NBA,points,34,10200797,131986,GSW/LAL,,prizepicks,0
PrizePicks,LeBron James,lebron james,NBA,NBA,pra,33.5,10197700,131986,LAL,,prizepicks,1
PrizePicks,Brandin Podziemski,brandin podziemski,NBA,NBA,fantasy_score,33.5,10206283,131986,GSW,,prizepicks,0
PrizePicks,Austin Reaves,austin reaves,NBA,NBA,fantasy_score,33,10206291,131986,LAL,,prizepicks,0
PrizePicks,Austin Reaves,austin reaves,NBA,NBA,pra,32.5,10197525,131986,LAL,,prizepicks,1
PrizePicks,LeBron James,lebron james,NBA,NBA,pra,32,10192389,131986,LAL,,prizepicks,0
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,points,31.5,10192402,131986,LAL,,prizepicks,0
PrizePicks,Brandin Podziemski,brandin podziemski,NBA,NBA,pra,31.5,10197547,131986,GSW,,prizepicks,1
PrizePicks,Austin Reaves,austin reaves,NBA,NBA,pra,30.5,10197527,131986,LAL,,prizepicks,1
PrizePicks,Austin Reaves,austin reaves,NBA,NBA,points,29.5,10192296,131986,LAL,,prizepicks,1
PrizePicks,Austin Reaves,austin reaves,NBA,NBA,pra,29.5,10192299,131986,LAL,,prizepicks,0
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,points,29.5,10192401,131986,LAL,,prizepicks,1
PrizePicks,Brandin Podziemski,brandin podziemski,NBA,NBA,pra,29.5,10197546,131986,GSW,,prizepicks,1
PrizePicks,De'Anthony Melton,de'anthony melton,NBA,NBA,pra,29.5,10197567,131986,GSW,,prizepicks,1
PrizePicks,LeBron James,lebron james,NBA,NBA,pra,29.5,10197697,131986,LAL,,prizepicks,1
PrizePicks,Austin Reaves,austin reaves,NBA,NBA,points_assists,29.5,10200516,131986,LAL,,prizepicks,1
PrizePicks,Austin Reaves,austin reaves,NBA,NBA,points_rebounds,29.5,10200519,131986,LAL,,prizepicks,1
PrizePicks,Brandin Podziemski,brandin podziemski,NBA,NBA,points_assists,29.5,10200525,131986,GSW,,prizepicks,1
PrizePicks,Brandin Podziemski,brandin podziemski,NBA,NBA,points_rebounds,29.5,10200527,131986,GSW,,prizepicks,1
PrizePicks,De'Anthony Melton,de'anthony melton,NBA,NBA,points_assists,29.5,10200532,131986,GSW,,prizepicks,1
PrizePicks,De'Anthony Melton,de'anthony melton,NBA,NBA,points_rebounds,29.5,10200535,131986,GSW,,prizepicks,1
PrizePicks,LeBron James,lebron james,NBA,NBA,points_assists,29.5,10200555,131986,LAL,,prizepicks,1
PrizePicks,Gui Santos,gui santos,NBA,NBA,points_rebounds,29.5,10202722,131986,GSW,,prizepicks,1
PrizePicks,Gui Santos,gui santos,NBA,NBA,fantasy_score,29.5,10206287,131986,GSW,,prizepicks,0
PrizePicks,Moses Moody,moses moody,NBA,NBA,points_rebounds,29.5,10206635,131986,GSW,,prizepicks,1
PrizePicks,De'Anthony Melton,de'anthony melton,NBA,NBA,fantasy_score,29,10206284,131986,GSW,,prizepicks,0
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,points,28.5,10198273,131986,LAL,,prizepicks,1
PrizePicks,LeBron James,lebron james,NBA,NBA,pra,28.5,10204065,131986,LAL,,prizepicks,1
PrizePicks,Austin Reaves,austin reaves,NBA,NBA,points_rebounds,28.5,10209432,131986,LAL,,prizepicks,1
PrizePicks,LeBron James,lebron james,NBA,NBA,points_rebounds,28.5,10209438,131986,LAL,,prizepicks,1
PrizePicks,Austin Reaves,austin reaves,NBA,NBA,points_assists,28.5,10209521,131986,LAL,,prizepicks,1
PrizePicks,De'Anthony Melton,de'anthony melton,NBA,NBA,pra,27.5,10197565,131986,GSW,,prizepicks,1
PrizePicks,Gui Santos,gui santos,NBA,NBA,pra,27.5,10197644,131986,GSW,,prizepicks,1
PrizePicks,Brandin Podziemski,brandin podziemski,NBA,NBA,pra,27,10192313,131986,GSW,,prizepicks,0
PrizePicks,De'Anthony Melton + Deandre Ayton,de'anthony melton + deandre ayton,NBA,NBA,points,27,10200805,131986,GSW/LAL,,prizepicks,0
PrizePicks,Austin Reaves,austin reaves,NBA,NBA,points,26.5,10197523,131986,LAL,,prizepicks,1
PrizePicks,Austin Reaves,austin reaves,NBA,NBA,pra,26.5,10197524,131986,LAL,,prizepicks,1
PrizePicks,Moses Moody,moses moody,NBA,NBA,fantasy_score,26.5,10206288,131986,GSW,,prizepicks,0
PrizePicks,LeBron James,lebron james,NBA,NBA,points_assists,26,10192387,131986,LAL,,prizepicks,0
PrizePicks,Brandin Podziemski + Deandre Ayton,brandin podziemski + deandre ayton,NBA,NBA,points,26,10200826,131986,GSW/LAL,,prizepicks,0
PrizePicks,Austin Reaves,austin reaves,NBA,NBA,points_rebounds,25.5,10192298,131986,LAL,,prizepicks,0
PrizePicks,LeBron James,lebron james,NBA,NBA,points_rebounds,25.5,10192388,131986,LAL,,prizepicks,0
PrizePicks,De'Anthony Melton,de'anthony melton,NBA,NBA,pra,25.5,10197566,131986,GSW,,prizepicks,1
PrizePicks,Gui Santos,gui santos,NBA,NBA,pra,25.5,10197643,131986,GSW,,prizepicks,1
PrizePicks,Austin Reaves,austin reaves,NBA,NBA,pra,25.5,10204042,131986,LAL,,prizepicks,1
PrizePicks,Austin Reaves,austin reaves,NBA,NBA,points,24.5,10192295,131986,LAL,,prizepicks,1
PrizePicks,Austin Reaves,austin reaves,NBA,NBA,points_assists,24.5,10192297,131986,LAL,,prizepicks,0
PrizePicks,Brandin Podziemski,brandin podziemski,NBA,NBA,points,24.5,10192310,131986,GSW,,prizepicks,1
PrizePicks,De'Anthony Melton,de'anthony melton,NBA,NBA,points,24.5,10192326,131986,GSW,,prizepicks,1
PrizePicks,LeBron James,lebron james,NBA,NBA,points,24.5,10192385,131986,LAL,,prizepicks,1
PrizePicks,Luka Dončić,luka dončić,NBA,NBA,points,24.5,10192400,131986,LAL,,prizepicks,1
PrizePicks,Deandre Ayton,deandre ayton,NBA,NBA,pra,24.5,10197591,131986,LAL,,prizepicks,1
PrizePicks,Draymond Green,draymond green,NBA,NBA,pra,24.5,10197610,131986,GSW,,prizepicks,1
PrizePicks,Moses Moody,moses moody,NBA,NBA,pra,24.5,10197773,131986,GSW,,prizepicks,1
PrizePicks,Austin Reaves,austin reaves,NBA,NBA,pra,24.5,10200522,131986,LAL,,prizepicks,1
PrizePicks,Brandin Podziemski,brandin podziemski,NBA,NBA,points_assists,24.5,10200524,131986,GSW,,prizepicks,1
PrizePicks,Brandin Podziemski,brandin podziemski,NBA,NBA,points_rebounds,24.5,10200526,131986,GSW,,prizepicks,1
PrizePicks,De'Anthony Melton,de'anthony melton,NBA,NBA,points_assists,24.5,10200531,131986,GSW,,prizepicks,1
PrizePicks,De'Anthony Melton,de'anthony melton,NBA,NBA,points_rebounds,24.5,10200534,131986,GSW,,prizepicks,1
PrizePicks,Deandre Ayton,deandre ayton,NBA,NBA,points_rebounds,24.5,10200540,131986,LAL,,prizepicks,1
PrizePicks,Gui Santos,gui santos,NBA,NBA,points_assists,24.5,10200550,131986,GSW,,prizepicks,1
PrizePicks,Gui Santos,gui santos,NBA,NBA,points_rebounds,24.5,10200552,131986,GSW,,prizepicks,1
PrizePicks,LeBron James,lebron james,NBA,NBA,pra,24.5,10200561,131986,LAL,,prizepicks,1
PrizePicks,Moses Moody,moses moody,NBA,NBA,points_assists,24.5,10200576,131986,GSW,,prizepicks,1
PrizePicks,Moses Moody,moses moody,NBA,NBA,points_rebounds,24.5,10200578,131986,GSW,,prizepicks,1
PrizePicks,Draymond Green,draymond green,NBA,NBA,fantasy_score,24.5,10206285,131986,GSW,,prizepicks,0
PrizePicks,Al Horford,al horford,NBA,NBA,pra,23.5,10197506,131986,GSW,,prizepicks,1
PrizePicks,Brandin Podziemski,brandin podziemski,NBA,NBA,pra,23.5,10197545,131986,GSW,,prizepicks,1
PrizePicks,LeBron James,lebron james,NBA,NBA,points,23.5,10197696,131986,LAL,,prizepicks,1
PrizePicks,Pat Spencer,pat spencer,NBA,NBA,pra,23.5,10198286,131986,GSW,,prizepicks,1
PrizePicks,Austin Reaves,austin reaves,NBA,NBA,points_rebounds,23.5,10204041,131986,LAL,,prizepicks,1
PrizePicks,LeBron James,lebron james,NBA,NBA,points_rebounds,23.5,10204064,131986,LAL,,prizepicks,1
