site,player,stat,line,sport,matched,reason,bestOddsLine,bestOddsPlayerNorm,matchType,altDelta
underdog,Reed Sheppard,steals,1.5,NBA,N,no_candidate,,,,
underdog,Reed Sheppard,points,7.5,NBA,N,line_diff,15.5,reed sheppard,,
underdog,Amen Thompson,points,16.5,NBA,Y,ok,16.5,amen thompson,main,0.00
underdog,Bub Carrington,points,8.5,NBA,N,line_diff,9.5,bub carrington,,
underdog,Amen Thompson,points,29.5,NBA,N,line_diff,16.5,amen thompson,,
underdog,Bub Carrington,points,16.5,NBA,N,line_diff,9.5,bub carrington,,
underdog,Amen Thompson,rebounds,7.5,NBA,Y,ok,7.5,amen thompson,main,0.00
underdog,Bub Carrington,rebounds,2.5,NBA,Y,ok,2.5,bub carrington,main,0.00
underdog,Bub Carrington,assists,3.5,NBA,N,line_diff,4.5,bub carrington,,
underdog,Amen Thompson,assists,5.5,NBA,N,line_diff,4.5,amen thompson,,
underdog,Amen Thompson,points,12.5,NBA,N,line_diff,16.5,amen thompson,,
underdog,Amen Thompson,points,24.5,NBA,N,line_diff,16.5,amen thompson,,
underdog,Amen Thompson,points,21.5,NBA,N,line_diff,16.5,amen thompson,,
underdog,Amen Thompson,points,4.5,NBA,N,line_diff,16.5,amen thompson,,
underdog,Amen Thompson,steals,1.5,NBA,N,no_candidate,,,,
underdog,Bub Carrington,points,4.5,NBA,N,line_diff,9.5,bub carrington,,
underdog,Tari Eason,points,13.5,NBA,N,line_diff,14.5,tari eason,,
underdog,Bilal Coulibaly,points,10.5,NBA,N,line_diff,9.5,bilal coulibaly,,
underdog,Tari Eason,points,24.5,NBA,N,line_diff,14.5,tari eason,,
underdog,Bilal Coulibaly,points,15.5,NBA,N,line_diff,9.5,bilal coulibaly,,
underdog,Bilal Coulibaly,rebounds,3.5,NBA,Y,ok,3.5,bilal coulibaly,main,0.00
underdog,Tari Eason,rebounds,7.5,NBA,Y,ok,7.5,tari eason,main,0.00
underdog,Tari Eason,assists,1.5,NBA,Y,ok,1.5,tari eason,main,0.00
underdog,Bilal Coulibaly,assists,2.5,NBA,N,line_diff,1.5,bilal coulibaly,,
underdog,Tari Eason,points,9.5,NBA,N,line_diff,14.5,tari eason,,
underdog,Tari Eason,points,21.5,NBA,N,line_diff,14.5,tari eason,,
underdog,Tari Eason,points,3.5,NBA,N,line_diff,14.5,tari eason,,
underdog,Bilal Coulibaly,points,3.5,NBA,N,line_diff,9.5,bilal coulibaly,,
underdog,Tari Eason,steals,1.5,NBA,N,no_candidate,,,,
underdog,Bilal Coulibaly,steals,1.5,NBA,N,no_candidate,,,,
underdog,Tari Eason,points,5.5,NBA,N,line_diff,14.5,tari eason,,
underdog,Kyshawn George,points,11.5,NBA,Y,ok,11.5,kyshawn george,main,0.00
underdog,Tre Johnson,points,11.5,NBA,Y,ok,11.5,tre johnson,main,0.00
underdog,Tristan Vukcevic,points,10.5,NBA,N,no_candidate,,,,
underdog,Tre Johnson,points,15.5,NBA,N,line_diff,11.5,tre johnson,,
underdog,Kyshawn George,points,17.5,NBA,N,line_diff,11.5,kyshawn george,,
underdog,Tristan Vukcevic,points,17.5,NBA,N,no_candidate,,,,
underdog,Kyshawn George,rebounds,3.5,NBA,Y,ok,3.5,kyshawn george,main,0.00
underdog,Tre Johnson,rebounds,1.5,NBA,N,no_candidate,,,,
underdog,Tristan Vukcevic,rebounds,4.5,NBA,N,no_candidate,,,,
underdog,Tristan Vukcevic,assists,1.5,NBA,N,no_candidate,,,,
underdog,Tre Johnson,assists,1.5,NBA,N,no_candidate,,,,
underdog,Kyshawn George,assists,2.5,NBA,Y,ok,2.5,kyshawn george,main,0.00
underdog,Kyshawn George,points,3.5,NBA,N,line_diff,11.5,kyshawn george,,
underdog,Tre Johnson,points,3.5,NBA,N,line_diff,11.5,tre johnson,,
underdog,Tristan Vukcevic,points,3.5,NBA,N,no_candidate,,,,
underdog,Tre Johnson,points,4.5,NBA,N,line_diff,11.5,tre johnson,,
underdog,Kyshawn George,points,4.5,NBA,N,line_diff,11.5,kyshawn george,,
underdog,Nikola Jokic,points,29.5,NBA,Y,ok,29.5,nikola jokic,main,0.00
underdog,Nikola Jokic,points,53.5,NBA,N,line_diff,29.5,nikola jokic,,
underdog,Nikola Jokic,rebounds,13.5,NBA,N,line_diff,12.5,nikola jokic,,
underdog,Nikola Jokic,assists,10.5,NBA,N,line_diff,9.5,nikola jokic,,
underdog,Nikola Jokic,points,23.5,NBA,N,line_diff,29.5,nikola jokic,,
underdog,Nikola Jokic,points,43.5,NBA,N,line_diff,29.5,nikola jokic,,
underdog,Nikola Jokic,points,39.5,NBA,N,line_diff,29.5,nikola jokic,,
underdog,Nikola Jokic,points,9.5,NBA,N,line_diff,29.5,nikola jokic,,
underdog,Nikola Jokic,points,4.5,NBA,N,line_diff,29.5,nikola jokic,,
underdog,Nikola Jokic,points,3.5,NBA,N,line_diff,29.5,nikola jokic,,
underdog,Nikola Jokic,steals,1.5,NBA,N,no_candidate,,,,
underdog,Nikola Jokic,points,19.5,NBA,N,line_diff,29.5,nikola jokic,,
underdog,Nikola Jokic,points,5.5,NBA,N,line_diff,29.5,nikola jokic,,
underdog,Keyonte George,points,17.5,NBA,Y,ok,17.5,keyonte george,main,0.00
underdog,Keyonte George,points,25.5,NBA,N,line_diff,17.5,keyonte george,,
underdog,Keyonte George,rebounds,2.5,NBA,Y,ok,2.5,keyonte george,main,0.00
underdog,Keyonte George,assists,4.5,NBA,Y,ok,4.5,keyonte george,main,0.00
underdog,Keyonte George,points,7.5,NBA,N,line_diff,17.5,keyonte george,,
underdog,Keyonte George,points,20.5,NBA,N,line_diff,17.5,keyonte george,,
underdog,Keyonte George,points,22.5,NBA,N,line_diff,17.5,keyonte george,,
underdog,Keyonte George,points,5.5,NBA,N,line_diff,17.5,keyonte george,,
underdog,Keyonte George,points,5.5,NBA,N,line_diff,17.5,keyonte george,,
underdog,Jamal Murray,points,24.5,NBA,Y,ok,24.5,jamal murray,main,0.00
underdog,Jamal Murray,points,36.5,NBA,N,line_diff,24.5,jamal murray,,
underdog,Jamal Murray,rebounds,4.5,NBA,Y,ok,4.5,jamal murray,main,0.00
underdog,Jamal Murray,assists,6.5,NBA,Y,ok,6.5,jamal murray,main,0.00
underdog,Jamal Murray,points,3.5,NBA,N,line_diff,24.5,jamal murray,,
underdog,Jamal Murray,points,11.5,NBA,N,line_diff,24.5,jamal murray,,
underdog,Jamal Murray,points,29.5,NBA,N,line_diff,24.5,jamal murray,,
underdog,Jamal Murray,points,31.5,NBA,N,line_diff,24.5,jamal murray,,
underdog,Jamal Murray,points,6.5,NBA,N,line_diff,24.5,jamal murray,,
underdog,Jamal Murray,points,18.5,NBA,N,line_diff,24.5,jamal murray,,
underdog,Jamal Murray,points,9.5,NBA,N,line_diff,24.5,jamal murray,,
underdog,Ace Bailey,points,16.5,NBA,N,no_candidate,,,,
underdog,Ace Bailey,points,22.5,NBA,N,no_candidate,,,,
underdog,Ace Bailey,rebounds,4.5,NBA,N,no_candidate,,,,
underdog,Ace Bailey,assists,1.5,NBA,N,no_candidate,,,,
underdog,Ace Bailey,points,21.5,NBA,N,no_candidate,,,,
underdog,Ace Bailey,points,4.5,NBA,N,no_candidate,,,,
underdog,Ace Bailey,points,15.5,NBA,N,no_candidate,,,,
underdog,Ace Bailey,points,6.5,NBA,N,no_candidate,,,,
underdog,Christian Braun,points,13.5,NBA,N,line_diff,12.5,christian braun,,
underdog,Christian Braun,points,21.5,NBA,N,line_diff,12.5,christian braun,,
underdog,Christian Braun,rebounds,5.5,NBA,Y,ok,5.5,christian braun,main,0.00
underdog,Christian Braun,assists,2.5,NBA,Y,ok,2.5,christian braun,main,0.00
underdog,Christian Braun,points,8.5,NBA,N,line_diff,12.5,christian braun,,
underdog,Christian Braun,points,19.5,NBA,N,line_diff,12.5,christian braun,,
underdog,Christian Braun,points,4.5,NBA,N,line_diff,12.5,christian braun,,
underdog,Kyle Filipowski,points,13.5,NBA,Y,ok,13.5,kyle filipowski,main,0.00
underdog,Cody Williams,points,6.5,NBA,N,line_diff,7.5,cody williams,,
underdog,Julian Strawther,points,9.5,NBA,N,line_diff,10.5,julian strawther,,
underdog,Cody Williams,points,11.5,NBA,N,line_diff,7.5,cody williams,,
underdog,Kyle Filipowski,points,24.5,NBA,N,line_diff,13.5,kyle filipowski,,
underdog,Julian Strawther,points,15.5,NBA,N,line_diff,10.5,julian strawther,,
underdog,Kyle Filipowski,rebounds,8.5,NBA,N,line_diff,7.5,kyle filipowski,,
underdog,Cody Williams,rebounds,2.5,NBA,Y,ok,2.5,cody williams,main,0.00
underdog,Julian Strawther,rebounds,3.5,NBA,N,no_candidate,,,,
underdog,Cody Williams,assists,1.5,NBA,N,no_candidate,,,,
underdog,Kyle Filipowski,assists,2.5,NBA,Y,ok,2.5,kyle filipowski,main,0.00
underdog,Julian Strawther,assists,1.5,NBA,N,no_candidate,,,,
underdog,Kyle Filipowski,points,11.5,NBA,N,line_diff,13.5,kyle filipowski,,
underdog,Kyle Filipowski,points,22.5,NBA,N,line_diff,13.5,kyle filipowski,,
underdog,Kyle Filipowski,points,3.5,NBA,N,line_diff,13.5,kyle filipowski,,
underdog,Kyle Filipowski,steals,1.5,NBA,N,no_candidate,,,,
underdog,Julian Strawther,steals,1.5,NBA,N,no_candidate,,,,
underdog,Julian Strawther,points,4.5,NBA,N,line_diff,10.5,julian strawther,,
