source,player,player_normalized,sport,league,stat,line,overOdds,underOdds,book,eventId,team,opponent
TheRundown,VJ Edgecombe,vj edgecombe,NBA,NBA,threes,1.5,-149,113,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Jaylen Brown,jaylen brown,NBA,NBA,assists,4.5,-123,-107,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Payton Pritchard,payton pritchard,NBA,NBA,assists,5.5,-104,-126,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Derrick White,derrick white,NBA,NBA,assists,5.5,-148,112,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Kelly Oubre Jr.,kelly oubre jr.,NBA,NBA,assists,1.5,-144,109,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Tyrese Maxey,tyrese maxey,NBA,NBA,assists,6.5,-147,112,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Tyrese Maxey,tyrese maxey,NBA,NBA,assists,7.5,110,-146,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Jalen Hood-Schifino,jalen hood-schifino,NBA,NBA,assists,3.5,-109,-121,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,VJ Edgecombe,vj edgecombe,NBA,NBA,assists,3.5,-133,101,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Jaylen Brown,jaylen brown,NBA,NBA,points,27.5,-110,-119,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Sam Hauser,sam hauser,NBA,NBA,points,10.5,-111,-116,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Sam Hauser,sam hauser,NBA,NBA,points,9.5,-113,-112,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Payton Pritchard,payton pritchard,NBA,NBA,points,17.5,-124,-104,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Payton Pritchard,payton pritchard,NBA,NBA,points,18.5,-101,-126,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Derrick White,derrick white,NBA,NBA,points,15.5,-116,-112,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Derrick White,derrick white,NBA,NBA,points,16.5,-102,-124,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Andre Drummond,andre drummond,NBA,NBA,points,7.5,-110,-117,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Kelly Oubre Jr.,kelly oubre jr.,NBA,NBA,points,14.5,-123,-104,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Kelly Oubre Jr.,kelly oubre jr.,NBA,NBA,points,15.5,-103,-126,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Nikola Vucevic,nikola vucevic,NBA,NBA,points,11.5,-106,-123,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Tyrese Maxey,tyrese maxey,NBA,NBA,points,25.5,-124,-103,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Tyrese Maxey,tyrese maxey,NBA,NBA,points,26.5,-113,-115,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Tyrese Maxey,tyrese maxey,NBA,NBA,points,27.5,-108,-118,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Dominick Barlow,dominick barlow,NBA,NBA,points,8.5,-105,-122,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Neemias Queta,neemias queta,NBA,NBA,points,8.5,-128,100,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Neemias Queta,neemias queta,NBA,NBA,points,9.5,-101,-128,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Baylor Scheierman,baylor scheierman,NBA,NBA,points,7.5,-122,-106,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Jalen Hood-Schifino,jalen hood-schifino,NBA,NBA,points,11.5,-103,-124,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Jalen Hood-Schifino,jalen hood-schifino,NBA,NBA,points,10.5,-110,-120,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,VJ Edgecombe,vj edgecombe,NBA,NBA,points,14.5,-115,-111,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,VJ Edgecombe,vj edgecombe,NBA,NBA,points,15.5,-103,-125,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Jaylen Brown,jaylen brown,NBA,NBA,rebounds,6.5,-136,103,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Sam Hauser,sam hauser,NBA,NBA,rebounds,3.5,104,-137,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Derrick White,derrick white,NBA,NBA,rebounds,3.5,-167,127,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Derrick White,derrick white,NBA,NBA,rebounds,4.5,123,-162,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Andre Drummond,andre drummond,NBA,NBA,rebounds,10.5,101,-133,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Kelly Oubre Jr.,kelly oubre jr.,NBA,NBA,rebounds,4.5,-128,-103,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Nikola Vucevic,nikola vucevic,NBA,NBA,rebounds,6.5,-138,105,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Tyrese Maxey,tyrese maxey,NBA,NBA,rebounds,3.5,-113,-116,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Dominick Barlow,dominick barlow,NBA,NBA,rebounds,4.5,-156,118,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Dominick Barlow,dominick barlow,NBA,NBA,rebounds,5.5,120,-159,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Neemias Queta,neemias queta,NBA,NBA,rebounds,6.5,-150,114,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Neemias Queta,neemias queta,NBA,NBA,rebounds,7.5,-101,-130,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Baylor Scheierman,baylor scheierman,NBA,NBA,rebounds,4.5,103,-135,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Jalen Hood-Schifino,jalen hood-schifino,NBA,NBA,rebounds,3.5,103,-135,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,VJ Edgecombe,vj edgecombe,NBA,NBA,rebounds,5.5,116,-153,consensus,13f91be48b5c310ae1dfc999dbde1546,Boston,Philadelphia
TheRundown,Klay Thompson,klay thompson,NBA,NBA,points,12.5,-119,-110,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Klay Thompson,klay thompson,NBA,NBA,points,13.5,-102,-126,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Max Christie,max christie,NBA,NBA,points,15.5,-108,-119,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Khris Middleton,khris middleton,NBA,NBA,points,12.5,-122,-106,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Isaiah Hartenstein,isaiah hartenstein,NBA,NBA,points,10.5,-116,-110,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Isaiah Hartenstein,isaiah hartenstein,NBA,NBA,points,11.5,-101,-127,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Naji Marshall,naji marshall,NBA,NBA,points,19.5,-105,-123,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Naji Marshall,naji marshall,NBA,NBA,points,18.5,-124,-103,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Luguentz Dort,luguentz dort,NBA,NBA,points,8.5,-127,-102,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Luguentz Dort,luguentz dort,NBA,NBA,points,9.5,102,-130,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Shai Gilgeous-Alexander,shai gilgeous-alexander,NBA,NBA,points,30.5,-123,-105,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Shai Gilgeous-Alexander,shai gilgeous-alexander,NBA,NBA,points,31.5,-103,-124,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Isaiah Joe,isaiah joe,NBA,NBA,points,10.5,-113,-114,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Daniel Gafford,daniel gafford,NBA,NBA,points,8.5,-121,-106,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Cason Wallace,cason wallace,NBA,NBA,points,10.5,-107,-121,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Jared McCain,jared mccain,NBA,NBA,points,9.5,-111,-118,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Max Christie,max christie,NBA,NBA,rebounds,3.5,-103,-128,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Khris Middleton,khris middleton,NBA,NBA,rebounds,4.5,120,-158,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Isaiah Hartenstein,isaiah hartenstein,NBA,NBA,rebounds,8.5,-118,-111,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Naji Marshall,naji marshall,NBA,NBA,rebounds,5.5,-107,-123,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Luguentz Dort,luguentz dort,NBA,NBA,rebounds,3.5,-135,102,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Shai Gilgeous-Alexander,shai gilgeous-alexander,NBA,NBA,rebounds,4.5,107,-141,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Chet Holmgren,chet holmgren,NBA,NBA,rebounds,8.5,-134,102,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Daniel Gafford,daniel gafford,NBA,NBA,rebounds,6.5,-143,109,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Daniel Gafford,daniel gafford,NBA,NBA,rebounds,7.5,110,-145,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Cason Wallace,cason wallace,NBA,NBA,rebounds,3.5,108,-143,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Klay Thompson,klay thompson,NBA,NBA,threes,2.5,-139,105,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Max Christie,max christie,NBA,NBA,threes,2.5,-103,-128,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Khris Middleton,khris middleton,NBA,NBA,threes,1.5,117,-155,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Naji Marshall,naji marshall,NBA,NBA,threes,0.5,-232,173,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Naji Marshall,naji marshall,NBA,NBA,threes,1.5,173,-231,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Luguentz Dort,luguentz dort,NBA,NBA,threes,1.5,-133,101,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Shai Gilgeous-Alexander,shai gilgeous-alexander,NBA,NBA,threes,1.5,142,-188,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Chet Holmgren,chet holmgren,NBA,NBA,threes,1.5,124,-163,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Isaiah Joe,isaiah joe,NBA,NBA,threes,1.5,-193,145,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Isaiah Joe,isaiah joe,NBA,NBA,threes,2.5,133,-176,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Cason Wallace,cason wallace,NBA,NBA,threes,1.5,-110,-120,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Jared McCain,jared mccain,NBA,NBA,threes,1.5,133,-176,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Max Christie,max christie,NBA,NBA,assists,2.5,131,-173,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Khris Middleton,khris middleton,NBA,NBA,assists,3.5,125,-165,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Isaiah Hartenstein,isaiah hartenstein,NBA,NBA,assists,3.5,-112,-118,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Naji Marshall,naji marshall,NBA,NBA,assists,3.5,-101,-131,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Shai Gilgeous-Alexander,shai gilgeous-alexander,NBA,NBA,assists,6.5,-140,106,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,Cason Wallace,cason wallace,NBA,NBA,assists,2.5,-157,119,consensus,ff6d3feb4d76272e044de7dafb553720,Dallas,Oklahoma City
TheRundown,John Collins,john collins,NBA,NBA,threes,1.5,129,-171,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Dejounte Murray,dejounte murray,NBA,NBA,threes,1.5,-124,-107,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Saddiq Bey,saddiq bey,NBA,NBA,threes,2.5,120,-158,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Bennedict Mathurin,bennedict mathurin,NBA,NBA,threes,1.5,-119,-111,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Kris Dunn,kris dunn,NBA,NBA,threes,1.5,178,-238,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Dejounte Murray,dejounte murray,NBA,NBA,assists,5.5,-115,-114,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Saddiq Bey,saddiq bey,NBA,NBA,assists,2.5,-127,-104,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Kawhi Leonard,kawhi leonard,NBA,NBA,assists,4.5,-133,101,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Bennedict Mathurin,bennedict mathurin,NBA,NBA,assists,2.5,-170,129,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Herbert Jones,herbert jones,NBA,NBA,assists,2.5,-172,130,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Kris Dunn,kris dunn,NBA,NBA,assists,4.5,-151,114,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Jeremiah Fears,jeremiah fears,NBA,NBA,assists,2.5,-167,126,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Jeremiah Fears,jeremiah fears,NBA,NBA,assists,3.5,-153,116,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Derik Queen,derik queen,NBA,NBA,assists,3.5,113,-149,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,John Collins,john collins,NBA,NBA,points,15.5,-109,-117,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Dejounte Murray,dejounte murray,NBA,NBA,points,16.5,-104,-128,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,DeAndre Jordan,deandre jordan,NBA,NBA,points,4.5,102,-136,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Kawhi Leonard,kawhi leonard,NBA,NBA,points,29.5,-102,-126,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Bennedict Mathurin,bennedict mathurin,NBA,NBA,points,18.5,-125,-106,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Bennedict Mathurin,bennedict mathurin,NBA,NBA,points,19.5,100,-129,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Brook Lopez,brook lopez,NBA,NBA,points,9.5,-132,100,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Brook Lopez,brook lopez,NBA,NBA,points,10.5,103,-131,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Herbert Jones,herbert jones,NBA,NBA,points,9.5,-116,-112,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Kris Dunn,kris dunn,NBA,NBA,points,8.5,-124,-104,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Kris Dunn,kris dunn,NBA,NBA,points,9.5,104,-133,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Jeremiah Fears,jeremiah fears,NBA,NBA,points,14.5,-125,-104,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Derik Queen,derik queen,NBA,NBA,points,10.5,-121,-107,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,John Collins,john collins,NBA,NBA,rebounds,6.5,104,-137,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Dejounte Murray,dejounte murray,NBA,NBA,rebounds,4.5,103,-136,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,DeAndre Jordan,deandre jordan,NBA,NBA,rebounds,6.5,-107,-123,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Kawhi Leonard,kawhi leonard,NBA,NBA,rebounds,6.5,-138,105,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Bennedict Mathurin,bennedict mathurin,NBA,NBA,rebounds,5.5,109,-144,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Brook Lopez,brook lopez,NBA,NBA,rebounds,4.5,-106,-124,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Herbert Jones,herbert jones,NBA,NBA,rebounds,3.5,110,-145,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Kris Dunn,kris dunn,NBA,NBA,rebounds,4.5,125,-165,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Jeremiah Fears,jeremiah fears,NBA,NBA,rebounds,3.5,-125,-105,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Derik Queen,derik queen,NBA,NBA,rebounds,5.5,-152,115,consensus,2b8fa5585d10c3e98c936a1cd72fb63b,LA,New Orleans
TheRundown,Marcus Smart,marcus smart,NBA,NBA,points,7.5,-109,-118,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,DeMar DeRozan,demar derozan,NBA,NBA,points,15.5,-119,-108,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,DeMar DeRozan,demar derozan,NBA,NBA,points,16.5,-101,-127,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Luka Doncic,luka doncic,NBA,NBA,points,32.5,-119,-110,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Luka Doncic,luka doncic,NBA,NBA,points,33.5,-104,-122,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Luke Kennard,luke kennard,NBA,NBA,points,7.5,-128,-102,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Luke Kennard,luke kennard,NBA,NBA,points,8.5,104,-132,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,LeBron James,lebron james,NBA,NBA,points,20.5,-124,-104,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,LeBron James,lebron james,NBA,NBA,points,21.5,-103,-124,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Austin Reaves,austin reaves,NBA,NBA,points,21.5,-103,-126,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Austin Reaves,austin reaves,NBA,NBA,points,20.5,-125,-102,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Jake LaRavia,jake laravia,NBA,NBA,points,7.5,-108,-122,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Malik Monk,malik monk,NBA,NBA,points,12.5,-105,-124,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Malik Monk,malik monk,NBA,NBA,points,11.5,-126,-102,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Precious Achiuwa,precious achiuwa,NBA,NBA,points,10.5,-114,-114,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Devin Carter,devin carter,NBA,NBA,points,11.5,-120,-108,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Devin Carter,devin carter,NBA,NBA,points,12.5,-101,-126,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Nique Clifford,nique clifford,NBA,NBA,points,10.5,-119,-108,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Maxime Raynaud,maxime raynaud,NBA,NBA,points,13.5,-130,-102,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Maxime Raynaud,maxime raynaud,NBA,NBA,points,14.5,102,-129,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Marcus Smart,marcus smart,NBA,NBA,rebounds,2.5,-110,-119,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,DeMar DeRozan,demar derozan,NBA,NBA,rebounds,2.5,108,-143,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Luka Doncic,luka doncic,NBA,NBA,rebounds,7.5,-131,100,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,LeBron James,lebron james,NBA,NBA,rebounds,5.5,-123,-107,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Austin Reaves,austin reaves,NBA,NBA,rebounds,4.5,-114,-115,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Russell Westbrook,russell westbrook,NBA,NBA,rebounds,3.5,-140,107,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Russell Westbrook,russell westbrook,NBA,NBA,rebounds,4.5,124,-164,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Deandre Ayton,deandre ayton,NBA,NBA,rebounds,7.5,-144,109,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Deandre Ayton,deandre ayton,NBA,NBA,rebounds,8.5,114,-150,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Precious Achiuwa,precious achiuwa,NBA,NBA,rebounds,7.5,103,-135,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Maxime Raynaud,maxime raynaud,NBA,NBA,rebounds,8.5,-119,-111,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Marcus Smart,marcus smart,NBA,NBA,threes,1.5,136,-180,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,LeBron James,lebron james,NBA,NBA,threes,1.5,108,-142,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Austin Reaves,austin reaves,NBA,NBA,threes,2.5,123,-162,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Russell Westbrook,russell westbrook,NBA,NBA,threes,1.5,-136,103,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Malik Monk,malik monk,NBA,NBA,threes,1.5,-173,130,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Marcus Smart,marcus smart,NBA,NBA,assists,2.5,-120,-110,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,DeMar DeRozan,demar derozan,NBA,NBA,assists,2.5,-160,121,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,DeMar DeRozan,demar derozan,NBA,NBA,assists,3.5,112,-148,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Luka Doncic,luka doncic,NBA,NBA,assists,8.5,-111,-119,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,LeBron James,lebron james,NBA,NBA,assists,6.5,-147,112,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Austin Reaves,austin reaves,NBA,NBA,assists,3.5,-172,128,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Austin Reaves,austin reaves,NBA,NBA,assists,4.5,-114,-116,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Russell Westbrook,russell westbrook,NBA,NBA,assists,5.5,116,-153,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
TheRundown,Devin Carter,devin carter,NBA,NBA,assists,3.5,-101,-130,consensus,576b060eb73c3fc0d437c1669f58ab42,Los Angeles,Sacramento
