Sport,site,flexType,structureId,Site-Leg,Player-Prop-Line,cardEv,winProbCash,winProbAny,avgProb,avgEdgePct,leg1Id,leg2Id,leg3Id,leg4Id,leg5Id,leg6Id,leg7Id,leg8Id,runTimestamp,kellyStake,kellyFrac,bestBetScore,bestBetTier,rawCardEv,divAdjustedScore,divPenaltyTotal
NBA,UD,6F,UD_6F_FLX,ud-6f,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Sam Hauser PTS o6.5 | Ajay Mitchell 3PM o0.5 | Cody Williams REB o3.5,4.805655752372898,0.44872157982120775,0.44872157982120775,0.7146302377950807,42.91183247648808,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-7ef17fc1-e663-48d8-bc21-9a055152d4e0-points-6.5-under,underdog-d83f0300-6edc-4287-98c3-dbb72fc1cee3-threes-0.5-under,underdog-4b84b945-5cc9-4918-b9ca-5b20347284a2-rebounds-3.5-under,,,2026-03-30T18:00:59 ET,24.5,0.25,0.04091786368147957,strong,4.805655752372898,,
NBA,UD,6F,UD_6F_FLX,ud-6f,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Sam Hauser PTS o6.5 | Ajay Mitchell 3PM o0.5 | Ron Holland REB o4.5,4.801695184013121,0.45095336215749104,0.45095336215749104,0.7155652689455404,43.06864956927401,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-7ef17fc1-e663-48d8-bc21-9a055152d4e0-points-6.5-under,underdog-d83f0300-6edc-4287-98c3-dbb72fc1cee3-threes-0.5-under,underdog-49f98179-a492-48b2-8cc9-cf0907862247-rebounds-4.5-under,,,2026-03-30T18:00:59 ET,24.5,0.25,0.04127164869454964,strong,4.801695184013121,,
NBA,UD,5P,UD_5P_STD,ud-5p,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Ajay Mitchell 3PM o0.5 | Evan Mobley 3PM o0.5,4.783702137533952,0.18874341248740184,0.18874341248740184,0.7217233015935374,44.344660318707476,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-d83f0300-6edc-4287-98c3-dbb72fc1cee3-threes-0.5-under,underdog-cff1bd72-3e2b-490c-b3cf-0f405f7c12c7-threes-0.5-under,,,,2026-03-30T18:00:59 ET,24.5,0.25,0.01987818597110037,must_play,4.783702137533952,,
NBA,UD,6F,UD_6F_FLX,ud-6f,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Sam Hauser PTS o6.5 | Ajay Mitchell 3PM o0.5 | Ace Bailey 3PM o2.5,4.7658949769614125,0.44934883435390494,0.44934883435390494,0.7148930333723214,43.086867784245605,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-7ef17fc1-e663-48d8-bc21-9a055152d4e0-points-6.5-under,underdog-d83f0300-6edc-4287-98c3-dbb72fc1cee3-threes-0.5-under,underdog-af77476a-3d0e-4e77-b890-7011be34d3a1-threes-2.5-under,,,2026-03-30T18:00:59 ET,24.5,0.25,0.041142196856474605,strong,4.7658949769614125,,
NBA,UD,6F,UD_6F_FLX,ud-6f,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Sam Hauser PTS o6.5 | Ajay Mitchell 3PM o0.5 | Cooper Flagg TO o2.5,4.752563070325782,0.4511836127725455,0.4511836127725455,0.7156617351169894,43.13234702339786,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-7ef17fc1-e663-48d8-bc21-9a055152d4e0-points-6.5-under,underdog-d83f0300-6edc-4287-98c3-dbb72fc1cee3-threes-0.5-under,underdog-94a88b2e-5dac-429c-b2e9-1baabff8e98d-turnovers-2.5-under,,,2026-03-30T18:00:59 ET,24.5,0.25,0.04135379233442356,strong,4.752563070325782,,
NBA,UD,5P,UD_5P_STD,ud-5p,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Sam Hauser PTS o6.5 | Rayan Rupert 3PM o0.5,4.739699907884994,0.22403200264968753,0.22403200264968753,0.7442662128450497,48.853242569009915,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-7ef17fc1-e663-48d8-bc21-9a055152d4e0-points-6.5-under,underdog-8119fc64-a04b-4f56-a226-bf3e316cd3b9-threes-0.5-under,,,,2026-03-30T18:00:59 ET,24.5,0.25,0.025993638200582356,must_play,4.739699907884994,,
NBA,UD,5P,UD_5P_STD,ud-5p,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Sam Hauser PTS o6.5 | Zaccharie Risacher 3PM o0.5,4.739699907884994,0.22403200264968753,0.22403200264968753,0.7442662128450497,48.853242569009915,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-7ef17fc1-e663-48d8-bc21-9a055152d4e0-points-6.5-under,underdog-dc2104e3-69ce-4f77-a7b5-89487939fc8c-threes-0.5-under,,,,2026-03-30T18:00:59 ET,24.5,0.25,0.025993638200582356,must_play,4.739699907884994,,
NBA,UD,6P,UD_6P_STD,ud-6p,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Sam Hauser PTS o6.5 | De'Aaron Fox REB o2.5 | Onyeka Okongwu PRA o22.5,4.728513322796571,0.13046360357004094,0.13046360357004094,0.717456159581157,43.491231916231406,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-7ef17fc1-e663-48d8-bc21-9a055152d4e0-points-6.5-under,underdog-ae2eb8a0-71f4-44a0-b3e4-ff70f82308bc-rebounds-2.5-under,underdog-930026a3-5d2b-4fbf-b80e-6f104d8ec705-pra-22.5-under,,,2026-03-30T18:00:59 ET,24.5,0.25,0.012057298533920343,strong,4.728513322796571,,
NBA,UD,6P,UD_6P_STD,ud-6p,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Sam Hauser PTS o6.5 | De'Aaron Fox REB o2.5 | Shai Gilgeous-Alexander TO o2.5,4.726097390187579,0.13040858209127487,0.13040858209127487,0.7174159434992134,43.48318869984269,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-7ef17fc1-e663-48d8-bc21-9a055152d4e0-points-6.5-under,underdog-ae2eb8a0-71f4-44a0-b3e4-ff70f82308bc-rebounds-2.5-under,underdog-3e880410-a7d8-4706-a4ae-3526e9c428d9-turnovers-2.5-under,,,2026-03-30T18:00:59 ET,24.5,0.25,0.012049984589201892,strong,4.726097390187579,,
NBA,UD,6F,UD_6F_FLX,ud-6f,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Sam Hauser PTS o6.5 | Cooper Flagg 3PM o0.5 | Cody Williams REB o3.5,4.718238737354651,0.45356978914990753,0.45356978914990753,0.716694502446993,43.30436345722637,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-7ef17fc1-e663-48d8-bc21-9a055152d4e0-points-6.5-under,underdog-b3e1084b-e108-4009-8512-1fac95cdc6ba-threes-0.5-under,underdog-4b84b945-5cc9-4918-b9ca-5b20347284a2-rebounds-3.5-under,,,2026-03-30T18:00:59 ET,24.5,0.25,0.041738295880450894,strong,4.718238737354651,,
NBA,UD,6F,UD_6F_FLX,ud-6f,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Sam Hauser PTS o6.5 | Cooper Flagg 3PM o0.5 | Ron Holland REB o4.5,4.714317229813508,0.4558062116564785,0.4558062116564785,0.7176295335974526,43.4611805500123,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-7ef17fc1-e663-48d8-bc21-9a055152d4e0-points-6.5-under,underdog-b3e1084b-e108-4009-8512-1fac95cdc6ba-threes-0.5-under,underdog-49f98179-a492-48b2-8cc9-cf0907862247-rebounds-4.5-under,,,2026-03-30T18:00:59 ET,24.5,0.25,0.042095986628816084,strong,4.714317229813508,,
NBA,UD,5P,UD_5P_STD,ud-5p,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Cooper Flagg 3PM o0.5 | Evan Mobley 3PM o0.5,4.710253689121169,0.19235769831572105,0.19235769831572105,0.7242004191758319,44.81569749559342,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-b3e1084b-e108-4009-8512-1fac95cdc6ba-threes-0.5-under,underdog-cff1bd72-3e2b-490c-b3cf-0f405f7c12c7-threes-0.5-under,,,,2026-03-30T18:00:59 ET,24.5,0.25,0.02047403049433169,must_play,4.710253689121169,,
NBA,UD,6F,UD_6F_FLX,ud-6f,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Sam Hauser PTS o6.5 | Cooper Flagg 3PM o0.5 | Ace Bailey 3PM o2.5,4.679070866019651,0.45419834782763624,0.45419834782763624,0.7169572980242336,43.47939876498389,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-7ef17fc1-e663-48d8-bc21-9a055152d4e0-points-6.5-under,underdog-b3e1084b-e108-4009-8512-1fac95cdc6ba-threes-0.5-under,underdog-af77476a-3d0e-4e77-b890-7011be34d3a1-threes-2.5-under,,,2026-03-30T18:00:59 ET,24.5,0.25,0.041965076052638633,strong,4.679070866019651,,
NBA,UD,5P,UD_5P_STD,ud-5p,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Ajay Mitchell 3PM o0.5 | Max Christie 3PM o1.5,4.639029913153239,0.19071394457363494,0.19071394457363494,0.7229627545274292,44.59255090548585,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-d83f0300-6edc-4287-98c3-dbb72fc1cee3-threes-0.5-under,underdog-a1469b93-02d8-43cd-b4ec-1efc6befc981-threes-1.5-under,,,,2026-03-30T18:00:59 ET,24.5,0.25,0.02019800054424133,must_play,4.639029913153239,,
NBA,UD,6F,UD_6F_FLX,ud-6f,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Sam Hauser PTS o6.5 | Ajay Mitchell 3PM o0.5 | Luke Kennard AST o2.5,4.630230164683726,0.4505475474306336,0.4505475474306336,0.7153952481488176,43.07904962976351,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-7ef17fc1-e663-48d8-bc21-9a055152d4e0-points-6.5-under,underdog-d83f0300-6edc-4287-98c3-dbb72fc1cee3-threes-0.5-under,underdog-80188bd7-f5ed-40a5-b9fa-a7538d5518c8-assists-2.5-under,,,2026-03-30T18:00:59 ET,24.5,0.25,0.04124446533220655,strong,4.630230164683726,,
NBA,UD,6F,UD_6F_FLX,ud-6f,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Sam Hauser PTS o6.5 | Ajay Mitchell 3PM o0.5 | Kyle Filipowski AST o2.5,4.616802900759047,0.44992839202000057,0.44992839202000057,0.7151358457929042,43.09520220103017,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-7ef17fc1-e663-48d8-bc21-9a055152d4e0-points-6.5-under,underdog-d83f0300-6edc-4287-98c3-dbb72fc1cee3-threes-0.5-under,underdog-ec8efac0-8244-41cc-a557-186d355b8abb-assists-2.5-under,,,2026-03-30T18:00:59 ET,24.5,0.25,0.04120322943893337,strong,4.616802900759047,,
NBA,UD,6F,UD_6F_FLX,ud-6f,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Sam Hauser PTS o6.5 | Ajay Mitchell 3PM o0.5 | Ayo Dosunmu Rebounds Assists o7.5,4.606988126771342,0.449475815050283,0.449475815050283,0.7149462334110036,43.00674601582032,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-7ef17fc1-e663-48d8-bc21-9a055152d4e0-points-6.5-under,underdog-d83f0300-6edc-4287-98c3-dbb72fc1cee3-threes-0.5-under,underdog-05a23024-2bdb-442e-bbdc-8d2ec730c9d3-rebounds_assists-7.5-under,,,2026-03-30T18:00:59 ET,24.5,0.25,0.041077295963507864,strong,4.606988126771342,,
NBA,UD,5P,UD_5P_STD,ud-5p,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Cooper Flagg 3PM o0.5 | Max Christie 3PM o1.5,4.567418687708808,0.19436596451992766,0.19436596451992766,0.7254398721097238,45.063588082371794,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-b3e1084b-e108-4009-8512-1fac95cdc6ba-threes-0.5-under,underdog-a1469b93-02d8-43cd-b4ec-1efc6befc981-threes-1.5-under,,,,2026-03-30T18:00:59 ET,24.5,0.25,0.02080221593560241,must_play,4.567418687708808,,
NBA,UD,5P,UD_5P_STD,ud-5p,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Ajay Mitchell 3PM o0.5 | Cason Wallace 3PM o0.5,4.564532772290873,0.1881944254697941,0.1881944254697941,0.7213779920325328,44.27559840650657,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-d83f0300-6edc-4287-98c3-dbb72fc1cee3-threes-0.5-under,underdog-3e577907-27cd-410d-adbd-81e4edf0572f-threes-0.5-under,,,,2026-03-30T18:00:59 ET,24.5,0.25,0.019789499410554103,must_play,4.564532772290873,,
NBA,UD,5P,UD_5P_STD,ud-5p,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Sam Hauser PTS o6.5 | De'Aaron Fox REB o2.5,4.554673478732709,0.22802436283796013,0.22802436283796013,0.7465178612960461,49.303572259209226,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-7ef17fc1-e663-48d8-bc21-9a055152d4e0-points-6.5-under,underdog-ae2eb8a0-71f4-44a0-b3e4-ff70f82308bc-rebounds-2.5-under,,,,2026-03-30T18:00:59 ET,24.5,0.25,0.026700737168848587,must_play,4.554673478732709,,
NBA,UD,6F,UD_6F_FLX,ud-6f,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Sam Hauser PTS o6.5 | Cooper Flagg 3PM o0.5 | Luke Kennard AST o2.5,4.545438209462098,0.4553995531871972,0.4553995531871972,0.7174595128007297,43.4715806105018,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-7ef17fc1-e663-48d8-bc21-9a055152d4e0-points-6.5-under,underdog-b3e1084b-e108-4009-8512-1fac95cdc6ba-threes-0.5-under,underdog-80188bd7-f5ed-40a5-b9fa-a7538d5518c8-assists-2.5-under,,,2026-03-30T18:00:59 ET,24.5,0.25,0.04206849407102296,strong,4.545438209462098,,
NBA,UD,6F,UD_6F_FLX,ud-6f,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Sam Hauser PTS o6.5 | Cooper Flagg 3PM o0.5 | Kyle Filipowski AST o2.5,4.532218670581727,0.4547791104706772,0.4547791104706772,0.7172001104448165,43.487733181768455,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-7ef17fc1-e663-48d8-bc21-9a055152d4e0-points-6.5-under,underdog-b3e1084b-e108-4009-8512-1fac95cdc6ba-threes-0.5-under,underdog-ec8efac0-8244-41cc-a557-186d355b8abb-assists-2.5-under,,,2026-03-30T18:00:59 ET,24.5,0.25,0.04202678930218048,strong,4.532218670581727,,
NBA,UD,6F,UD_6F_FLX,ud-6f,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Sam Hauser PTS o6.5 | Cooper Flagg 3PM o0.5 | Ayo Dosunmu Rebounds Assists o7.5,4.522555735000783,0.4543255925336559,0.4543255925336559,0.7170104980629158,43.39927699655862,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-7ef17fc1-e663-48d8-bc21-9a055152d4e0-points-6.5-under,underdog-b3e1084b-e108-4009-8512-1fac95cdc6ba-threes-0.5-under,underdog-05a23024-2bdb-442e-bbdc-8d2ec730c9d3-rebounds_assists-7.5-under,,,2026-03-30T18:00:59 ET,24.5,0.25,0.04189947975361173,strong,4.522555735000783,,
NBA,UD,5P,UD_5P_STD,ud-5p,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Sam Hauser PTS o6.5 | Jaime Jaquez Jr. 3PM o0.5,4.520389961424996,0.22090396004101623,0.22090396004101623,0.7425020302657435,48.50040605314869,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-7ef17fc1-e663-48d8-bc21-9a055152d4e0-points-6.5-under,underdog-1965b8c8-ff52-44ca-bd8e-f73037724aa1-threes-0.5-under,,,,2026-03-30T18:00:59 ET,24.5,0.25,0.02544558793175232,must_play,4.520389961424996,,
NBA,UD,5P,UD_5P_STD,ud-5p,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Ajay Mitchell 3PM o0.5 | Devin Booker TO o2.5,4.505777735153737,0.18620730976575137,0.18620730976575137,0.7201281081019106,44.025621620382104,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-d83f0300-6edc-4287-98c3-dbb72fc1cee3-threes-0.5-under,underdog-1ed3bfc9-4ba7-4351-a9ed-acedfc3ec47d-turnovers-2.5-under,,,,2026-03-30T18:00:59 ET,24.5,0.25,0.019469994836403597,must_play,4.505777735153737,,
NBA,UD,5P,UD_5P_STD,ud-5p,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Cooper Flagg 3PM o0.5 | Cason Wallace 3PM o0.5,4.493867601687685,0.19179819863453726,0.19179819863453726,0.7238551096148275,44.74663558339252,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-b3e1084b-e108-4009-8512-1fac95cdc6ba-threes-0.5-under,underdog-3e577907-27cd-410d-adbd-81e4edf0572f-threes-0.5-under,,,,2026-03-30T18:00:59 ET,24.5,0.25,0.020383019737145583,must_play,4.493867601687685,,
NBA,UD,5P,UD_5P_STD,ud-5p,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Ajay Mitchell 3PM o0.5 | Andrew Wiggins 3PM o1.5,4.461775196320959,0.19351527764742624,0.19351527764742624,0.7247247763292444,44.94495526584887,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-d83f0300-6edc-4287-98c3-dbb72fc1cee3-threes-0.5-under,underdog-7988d3f6-43aa-4d33-822e-7fbcb4607192-threes-1.5-under,,,,2026-03-30T18:00:59 ET,24.5,0.25,0.0206566468056645,must_play,4.461775196320959,,
NBA,UD,5P,UD_5P_STD,ud-5p,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Ajay Mitchell 3PM o0.5 | Luke Kennard REB o2.5,4.450518456303087,0.18775209629571366,0.18775209629571366,0.721099769619211,44.21995392384219,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-d83f0300-6edc-4287-98c3-dbb72fc1cee3-threes-0.5-under,underdog-5c8407ef-f799-45f9-9312-3b95eed0cf08-rebounds-2.5-under,,,,2026-03-30T18:00:59 ET,24.5,0.25,0.019718173987340444,must_play,4.450518456303087,,
NBA,UD,5P,UD_5P_STD,ud-5p,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Cooper Flagg 3PM o0.5 | Devin Booker TO o2.5,4.435858707109683,0.18977303124946526,0.18977303124946526,0.722605225684205,44.496658797268054,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-b3e1084b-e108-4009-8512-1fac95cdc6ba-threes-0.5-under,underdog-1ed3bfc9-4ba7-4351-a9ed-acedfc3ec47d-turnovers-2.5-under,,,,2026-03-30T18:00:59 ET,24.5,0.25,0.020055131323523014,must_play,4.435858707109683,,
NBA,UD,5P,UD_5P_STD,ud-5p,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Ajay Mitchell 3PM o0.5 | Max Christie REB o2.5,4.418569519273416,0.1919844642599708,0.1919844642599708,0.7237619038352726,44.75238076705452,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-d83f0300-6edc-4287-98c3-dbb72fc1cee3-threes-0.5-under,underdog-ac08f1a2-7746-4e9d-9cf6-32e390d11e3e-rebounds-2.5-under,,,,2026-03-30T18:00:59 ET,24.5,0.25,0.020405434384062806,must_play,4.418569519273416,,
NBA,UD,5P,UD_5P_STD,ud-5p,Julian Champagnie PTS o5.5 | Kevin Huerter PTS o6.5 | Donte DiVincenzo PTS o7.5 | Cooper Flagg 3PM o0.5 | Andrew Wiggins 3PM o1.5,4.392414965761049,0.19722094088804945,0.19722094088804945,0.7272018939115389,45.41599244273482,underdog-802ef3bf-4167-44f3-99d3-1e12c7da0a3d-points-5.5-under,underdog-ecbe94de-f9eb-4d0f-9d00-a57285fa5b6b-points-6.5-under,underdog-5a89f25e-2c08-4271-9761-a2f8d0c95f28-points-7.5-under,underdog-b3e1084b-e108-4009-8512-1fac95cdc6ba-threes-0.5-under,underdog-7988d3f6-43aa-4d33-822e-7fbcb4607192-threes-1.5-under,,,,2026-03-30T18:00:59 ET,24.5,0.25,0.02127283880718667,must_play,4.392414965761049,,
