Sport,site,flexType,Site-Leg,Player-Prop-Line,cardEv,winProbCash,winProbAny,avgProb,avgEdgePct,breakevenGap,leg1Id,leg2Id,leg3Id,leg4Id,leg5Id,leg6Id,kellyRawFraction,kellyCappedFraction,kellyFinalFraction,kellyStake,kellyRiskAdjustment,efficiencyScore,portfolioRank,runTimestamp,bestBetScore,bestBetTier,rawCardEv,divAdjustedScore,divPenaltyTotal
NBA,PP,6P,pp-6p,Victor Wembanyama PTS o23.5 | Matas Buzelis PTS o16.5 | Nick Richards Rebounds Assists o7.5 | Keon Ellis PTS o7.5 | Luke Kennard Rebounds Assists o5.5 | Collin Gillespie AST o5.5,0.596302550737821,0.04256806801967523,0.04256806801967523,0.5909337253031769,9.093372530317685,0.04434400982237208,prizepicks-10953322-points-23.5-over,prizepicks-10950970-points-16.5-over,prizepicks-10952079-rebounds_assists-7.5-over,prizepicks-10959186-points-7.5-over,prizepicks-10964945-rebounds_assists-5.5-over,prizepicks-10957436-assists-5.5-over,0.010410418392418077,0.010410418392418077,0.005205209196209038,2.0820836784836154,HALF_KELLY,,,2026-03-30T18:00:11 ET,0.0008225605133474701,small,,,
NBA,PP,4P,pp-4p,Jonathan Kuminga PTS o6.5 | Payton Pritchard PTS o16.5 | Devin Vassell PTS o11.5 | Keon Ellis PTS o7.5,0.5943858135171212,0.15943858135171213,0.15943858135171213,0.6318570915966828,13.185709159668276,0.06951576631363188,prizepicks-10964994-points-6.5-over,prizepicks-10964932-points-16.5-over,prizepicks-10952425-points-11.5-over,prizepicks-10959186-points-7.5-over,,,0.044328664962693214,0.044328664962693214,0.022164332481346607,8.865732992538643,HALF_KELLY,,,2026-03-30T18:00:11 ET,0.005255776906334466,must_play,,,
NBA,PP,4P,pp-4p,Collin Sexton PTS o14.5 | Onyeka Okongwu PTS o9.5 | Victor Wembanyama PTS o23.5 | Harrison Barnes PTS o6.5,0.5933767884313763,0.15933767884313763,0.15933767884313763,0.6318333253269128,13.18333253269128,0.06949200004386191,prizepicks-10951536-points-14.5-over,prizepicks-10957214-points-9.5-over,prizepicks-10953322-points-23.5-over,prizepicks-10958270-points-6.5-over,,,0.04431617084489264,0.04431617084489264,0.02215808542244632,8.863234168978527,HALF_KELLY,,,2026-03-30T18:00:11 ET,0.005251504012940628,must_play,,,
NBA,PP,5F,pp-5f,Jonathan Kuminga PTS o6.5 | VJ Edgecombe PTS o12.5 | Chet Holmgren PTS o12.5 | Baylor Scheierman Rebounds Assists o7.5 | Tyrese Maxey AST o6.5,0.588931417713344,0.36730778345419496,0.7118334728249155,0.6171643260790133,11.71643260790133,0.07463894880545363,prizepicks-10964994-points-6.5-over,prizepicks-10964974-points-12.5-over,prizepicks-10964179-points-12.5-over,prizepicks-10972458-rebounds_assists-7.5-over,prizepicks-10958676-assists-6.5-over,,0.07748745897029118,0.07748745897029118,0.035,14.000000000000002,HALF_KELLY,,,2026-03-30T18:00:11 ET,0.01022090011659689,must_play,,,
NBA,PP,6F,pp-6f,Collin Gillespie AST o5.5 | Taylor Hendricks PTS o9.5 | Jaime Jaquez PTS o11.5 | Julian Champagnie PTS o8.5 | Keon Ellis PTS o7.5 | Kelly Oubre REB o3.5,0.5882898811720672,0.22482440182469324,0.5329163950946952,0.5944811628990715,9.448116289907153,0.0524214624100271,prizepicks-10957436-assists-5.5-over,prizepicks-10958221-points-9.5-over,prizepicks-10970692-points-11.5-over,prizepicks-10950873-points-8.5-over,prizepicks-10959186-points-7.5-over,prizepicks-10955857-rebounds-3.5-over,0.02275914682386725,0.02275914682386725,0.011379573411933625,4.551829364773449,HALF_KELLY,,,2026-03-30T18:00:11 ET,0.004513855073153095,strong,,,
NBA,PP,3P,pp-3p,Victor Wembanyama PTS o23.5 | Keon Ellis PTS o7.5 | De'Aaron Fox PTS o14.5,0.5876557280000001,0.264609288,0.264609288,0.6419858730417004,14.198587304170038,0.09166466599519152,prizepicks-10953322-points-23.5-over,prizepicks-10959186-points-7.5-over,prizepicks-10950659-points-14.5-over,,,,0.08387608318565822,0.08387608318565822,0.035,14.000000000000002,HALF_KELLY,,,2026-03-30T18:00:11 ET,0.009392695192905682,must_play,,,
NBA,PP,5F,pp-5f,De'Aaron Fox PTS o14.5 | Tyrese Maxey AST o6.5 | Dyson Daniels PTS o8.5 | Davion Mitchell AST o5.5 | Devin Vassell PTS o11.5,0.5842595696521289,0.3664082748356959,0.7109957466952154,0.6167068885246889,11.670688852468892,0.07418151125112926,prizepicks-10950659-points-14.5-over,prizepicks-10958676-assists-6.5-over,prizepicks-10957654-points-8.5-over,prizepicks-10959150-assists-5.5-over,prizepicks-10952425-points-11.5-over,,0.07714346335890107,0.07714346335890107,0.035,14.000000000000002,HALF_KELLY,,,2026-03-30T18:00:11 ET,0.01015606280037112,must_play,,,
NBA,PP,5F,pp-5f,Luke Kennard Rebounds Assists o5.5 | Tyrese Maxey AST o6.5 | Jonathan Kuminga PTS o6.5 | Kelly Oubre REB o3.5 | Davion Mitchell AST o5.5,0.5842595696521289,0.3664082748356959,0.7109957466952154,0.6166941173689184,11.669411736891844,0.07416874009535879,prizepicks-10964945-rebounds_assists-5.5-over,prizepicks-10958676-assists-6.5-over,prizepicks-10964994-points-6.5-over,prizepicks-10955857-rebounds-3.5-over,prizepicks-10959150-assists-5.5-over,,0.07713384348557707,0.07713384348557707,0.035,14.000000000000002,HALF_KELLY,,,2026-03-30T18:00:11 ET,0.01015495142929716,must_play,,,
NBA,PP,5F,pp-5f,Paul George REB o5.5 | Jaylen Brown PTS o25.5 | Matas Buzelis PTS o16.5 | Sam Hauser PTS o7.5 | CJ McCollum PTS o14.5,0.583326481375563,0.3662284947144329,0.7108281020604991,0.6166356398059457,11.663563980594569,0.07411026253238606,prizepicks-10961672-rebounds-5.5-over,prizepicks-10957700-points-25.5-over,prizepicks-10950970-points-16.5-over,prizepicks-10961908-points-7.5-over,prizepicks-10957044-points-14.5-over,,0.07708978420480118,0.07708978420480118,0.035,14.000000000000002,HALF_KELLY,,,2026-03-30T18:00:11 ET,0.01014488251409424,must_play,,,
NBA,PP,5F,pp-5f,Devin Vassell PTS o11.5 | Baylor Scheierman Rebounds Assists o7.5 | Keon Ellis PTS o7.5 | Dyson Daniels PTS o8.5 | Quentin Grimes PTS o7.5,0.5814615849990121,0.3658690562125587,0.7104927135830498,0.616411219453566,11.641121945356591,0.07388584218000638,prizepicks-10952425-points-11.5-over,prizepicks-10972458-rebounds_assists-7.5-over,prizepicks-10959186-points-7.5-over,prizepicks-10957654-points-8.5-over,prizepicks-10959011-points-7.5-over,,0.07692052843499834,0.07692052843499834,0.035,14.000000000000002,HALF_KELLY,,,2026-03-30T18:00:11 ET,0.01011542496108194,must_play,,,
