Sport,id,player,team,opponent,stat,line,league,book,overOdds,underOdds,trueProb,edge,legEv,runTimestamp,gameTime,IsWithin24h,leg_key,leg_label,confidenceDelta,lineMovDir,scoringWeight
NBA,prizepicks-10603815-points-19.5,DeMar DeRozan,SAC,UTA,points,19.5,NBA,FanDuel,-210,154,0.6429401233104102,0.14294012331041017,0.14294012331041017,2026-03-15T20:05:55 ET,2026-03-15T22:10:00.000-04:00,TRUE,prizepicks:demar derozan:points:19.5:over:game,DeMar DeRozan - Points - 19.5,,,0.95
NBA,prizepicks-10604867-points-15.5,Isaiah Collier,UTA,SAC,points,15.5,NBA,FanDuel,-186,138,0.6240094691771422,0.12400946917714217,0.12400946917714217,2026-03-15T20:05:55 ET,2026-03-15T22:10:00.000-04:00,TRUE,prizepicks:isaiah collier:points:15.5:over:game,Isaiah Collier - Points - 15.5,,,0.95
NBA,prizepicks-10614071-rebounds-6.5,Dylan Cardwell,SAC,UTA,rebounds,6.5,NBA,FanDuel,-158,118,0.6211057673191137,0.12110576731911371,0.12110576731911371,2026-03-15T20:05:55 ET,2026-03-15T22:10:00.000-04:00,TRUE,prizepicks:dylan cardwell:rebounds:6.5:over:game,Dylan Cardwell - Rebounds - 6.5,,,0.95
NBA,prizepicks-10605728-points-10.5,Mikal Bridges,NYK,GSW,points,10.5,NBA,FanDuel,-205,152,0.6182731256085686,0.11827312560856862,0.11827312560856862,2026-03-15T20:05:55 ET,2026-03-15T20:10:00.000-04:00,TRUE,prizepicks:mikal bridges:points:10.5:over:game,Mikal Bridges - Points - 10.5,,,0.95
NBA,prizepicks-10604832-points-20.5,Brice Sensabaugh,UTA,SAC,points,20.5,NBA,FanDuel,-174,130,0.6100924058142985,0.11009240581429847,0.11009240581429847,2026-03-15T20:05:55 ET,2026-03-15T22:10:00.000-04:00,TRUE,prizepicks:brice sensabaugh:points:20.5:over:game,Brice Sensabaugh - Points - 20.5,,,0.95
NBA,prizepicks-10597616-points-15.5,Brandin Podziemski,GSW,NYK,points,15.5,NBA,FanDuel,-205,152,0.6002731256085686,0.1002731256085686,0.1002731256085686,2026-03-15T20:05:55 ET,2026-03-15T20:10:00.000-04:00,TRUE,prizepicks:brandin podziemski:points:15.5:over:game,Brandin Podziemski - Points - 15.5,,,0.95
NBA,prizepicks-10597080-points-8.5,Will Richard,GSW,NYK,points,8.5,NBA,FanDuel,-200,148,0.5946155778894473,0.0946155778894473,0.0946155778894473,2026-03-15T20:05:55 ET,2026-03-15T20:10:00.000-04:00,TRUE,prizepicks:will richard:points:8.5:over:game,Will Richard - Points - 8.5,,,0.95
NBA,prizepicks-10614204-points-5.5,Kevin Love,UTA,SAC,points,5.5,NBA,theScore Bet,-160,120,0.5916633986928104,0.09166339869281037,0.09166339869281037,2026-03-15T20:05:55 ET,2026-03-15T22:10:00.000-04:00,TRUE,prizepicks:kevin love:points:5.5:over:game,Kevin Love - Points - 5.5,,,0.95
NBA,prizepicks-10615483-rebounds-2.5,Jevon Carter,ORL,ATL,rebounds,2.5,NBA,Underdog,-272,-115,0.5910232075844362,0.09102320758443616,0.09102320758443616,2026-03-15T20:05:55 ET,2026-03-16T19:10:00.000-04:00,TRUE,prizepicks:jevon carter:rebounds:2.5:over:game,Jevon Carter - Rebounds - 2.5,,,1.05
NBA,prizepicks-10597682-points-14.5,OG Anunoby,NYK,GSW,points,14.5,NBA,FanDuel,-180,134,0.590184540787222,0.09018454078722205,0.09018454078722205,2026-03-15T20:05:55 ET,2026-03-15T20:10:00.000-04:00,TRUE,prizepicks:og anunoby:points:14.5:over:game,OG Anunoby - Points - 14.5,,,0.95
NBA,prizepicks-10605724-points-16.5,Karl-Anthony Towns,NYK,GSW,points,16.5,NBA,FanDuel,-178,132,0.5871612249623713,0.08716122496237133,0.08716122496237133,2026-03-15T20:05:55 ET,2026-03-15T20:10:00.000-04:00,TRUE,prizepicks:karl-anthony towns:points:16.5:over:game,Karl-Anthony Towns - Points - 16.5,,,0.95
NBA,prizepicks-10614124-points-4.5,Jordan Clarkson,NYK,GSW,points,4.5,NBA,theScore Bet,-170,130,0.5810279878971256,0.08102798789712562,0.08102798789712562,2026-03-15T20:05:55 ET,2026-03-15T20:10:00.000-04:00,TRUE,prizepicks:jordan clarkson:points:4.5:over:game,Jordan Clarkson - Points - 4.5,,,0.95
NBA,prizepicks-10615572-threes-1.5,Wendell Carter,ORL,ATL,threes,1.5,NBA,Underdog,-204,-120,0.580122418879056,0.08012241887905602,0.08012241887905602,2026-03-15T20:05:55 ET,2026-03-16T19:10:00.000-04:00,TRUE,prizepicks:wendell carter:threes:1.5:over:game,Wendell Carter - Threes - 1.5,,,1.05
NBA,prizepicks-10615398-rebounds-4.5,Desmond Bane,ORL,ATL,rebounds,4.5,NBA,Underdog,-220,-117,0.5739602019253346,0.07396020192533459,0.07396020192533459,2026-03-15T20:05:55 ET,2026-03-16T19:10:00.000-04:00,TRUE,prizepicks:desmond bane:rebounds:4.5:over:game,Desmond Bane - Rebounds - 4.5,,,1.05
NBA,prizepicks-10596949-points-9.5,Josh Hart,NYK,GSW,points,9.5,NBA,FanDuel,-160,120,0.5646633986928105,0.06466339869281046,0.06466339869281046,2026-03-15T20:05:55 ET,2026-03-15T20:10:00.000-04:00,TRUE,prizepicks:josh hart:points:9.5:over:game,Josh Hart - Points - 9.5,,,0.95
NBA,prizepicks-10597626-points-13.5,Gui Santos,GSW,NYK,points,13.5,NBA,FanDuel,-172,128,0.5597841685129012,0.05978416851290125,0.05978416851290125,2026-03-15T20:05:55 ET,2026-03-15T20:10:00.000-04:00,TRUE,prizepicks:gui santos:points:13.5:over:game,Gui Santos - Points - 13.5,,,0.95
NBA,prizepicks-10615486-threes-2.5,Nickeil Alexander-Walker,ATL,ORL,threes,2.5,NBA,Underdog,-259,-117,0.53779700832943,0.037797008329430004,0.037797008329430004,2026-03-15T20:05:55 ET,2026-03-16T19:10:00.000-04:00,TRUE,prizepicks:nickeil alexander-walker:threes:2.5:over:game,Nickeil Alexander-Walker - Threes - 2.5,,,0.95
NBA,prizepicks-10614054-points_rebounds-9.5,Pat Spencer,GSW,NYK,points_rebounds,9.5,NBA,FanDuel,-130,102,0.5330897279740154,0.03143524157531467,0.03143524157531467,2026-03-15T20:05:55 ET,2026-03-15T20:10:00.000-04:00,TRUE,prizepicks:pat spencer:points_rebounds:9.5:over:game,Pat Spencer - Points Rebounds - 9.5,,,0.95
